date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-08-31,Casa Warner Bros.,2026-08-31,11:00,22:00,Explanada del Centro Comercial Plaza Norte,Independencia,"Av. Alfredo Mendiola 1400, Independencia, Lima, Peru",Experiencia inmersiva,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.92,"Agenda Heptagrama lista funcion del lunes 31; experiencia continua de 11:00 a 22:00."
2026-08-31,Vive una Vida con Proposito: Tu Maximo Potencial,2026-08-31,19:30,,Centro de Meditacion Kadampa,Magdalena del Mar,"Av. Manuel Gonzales Prada 535, Magdalena del Mar, Lima, Peru",Clase,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.88,"Clase pagada listada para lunes 31; verificar cupos con el centro."
2026-08-31,Noche de Enredos,2026-08-31,20:00,,Auditorio Julio Ramon Ribeyro del Centro Cultural Ricardo Palma,Miraflores,"Av. Jose Larco 770, Miraflores, Lima, Peru",Teatro,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.90,"Funcion de teatro listada por Heptagrama para lunes 31."
2026-08-31,Cascaras,2026-08-31,20:30,,Auditorio del Centro Cultural Britanico,Miraflores,"Calle Bellavista 531, Miraflores, Lima, Peru",Teatro,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.90,"Funcion de teatro listada por Heptagrama para lunes 31."
2026-08-31,Maroon 5 en Lima,2026-08-31,21:00,23:00,Estadio Nacional,Cercado de Lima,"Calle Jose Diaz S/N, Lima, Peru",Musica,Teleticket,https://teleticket.com.pe/maroon5-lima-2026,0.97,"Teleticket confirma recinto, hora 21:00 y duracion aproximada de 2 horas."
2026-08-31,Luna guardiana de los minerales,2026-08-31,,,Gran Biblioteca Publica de Lima,Cercado de Lima,"Av. Abancay cuadra 4 s/n, Cercado de Lima, Lima, Peru",Presentacion de publicacion,BNP eventos,https://eventos.bnp.gob.pe/,0.78,"BNP muestra evento de 31 AGO; hora no visible en listado publico."
2026-08-31,CAUSA 2026,2026-08-31,10:00,,Centro Cultural de Espana en Lima,Cercado de Lima,,Exposicion,EntradaLibre,https://entradalibre.me/event/causa-2026/,0.72,"Detectado en EntradaLibre como exposicion internacional vigente; confirmar sede exacta antes de asistir."
2026-08-31,III Salon de Arte Arequipa,2026-08-31,10:00,,Galeria ICPNA Miraflores,Miraflores,,Exposicion,EntradaLibre,https://entradalibre.me/event/estetica-mineral/,0.66,"Evento relacionado en EntradaLibre; faltan detalles finos de venue en snippet."
2026-09-01,Casa Warner Bros.,2026-09-01,11:00,22:00,Explanada del Centro Comercial Plaza Norte,Independencia,"Av. Alfredo Mendiola 1400, Independencia, Lima, Peru",Experiencia inmersiva,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.92,"Agenda Heptagrama lista funcion del martes 1; experiencia continua de 11:00 a 22:00."
2026-09-01,Homenaje Oscar Pacheco Romero,2026-09-01,17:30,,Auditorio Facultad de Letras y Ciencias Humanas UNMSM,Cercado de Lima,"Av. Carlos German Amezaga 375, Cercado de Lima, Lima, Peru",Homenaje,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.88,"Ingreso libre; homenaje fotografico listado por Heptagrama."
2026-09-01,Exodo Teatro y el teatro frances,2026-09-01,19:00,,Teatro de la Alianza Francesa,Miraflores,"Av. Arequipa 4595, Miraflores, Lima, Peru",Conversatorio teatral,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.88,"Ingreso libre; conversatorio teatral en Alianza Francesa."
2026-09-01,VIII Encuentro de Escritoras Peruanas,2026-09-01,19:00,,Biblioteca Estuardo Nunez Hague del ICPNA,Miraflores,"Av. Angamos Oeste 120, Miraflores, Lima, Peru",Literatura,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.90,"Ingreso libre con inscripcion previa via ICPNA Cultural."
2026-09-01,Yield Live Sessions Edicion 2,2026-09-01,19:30,,Yield Bar,Cercado de Lima,"Jr. Carabaya 815, Cercado de Lima, Lima, Peru",Musica,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.88,"Ingreso libre con inscripcion previa; artista Mi Mejor Amigo Scott."
2026-09-01,Una Muerte Light,2026-09-01,20:00,,Teatro Mario Vargas Llosa de la Biblioteca Nacional,San Borja,"Av. De La Poesia 160, San Borja, Lima, Peru",Teatro,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.90,"Ingreso libre con formulario de inscripcion listado por Heptagrama."
2026-09-01,Adrian Bello: Gospel Sinfonico,2026-09-01,20:00,,Gran Teatro Nacional,San Borja,"Av. Javier Prado Este 2225, San Borja, Lima, Peru",Musica,Gran Teatro Nacional,https://granteatronacional.pe/eventos,0.90,"GTN y Heptagrama coinciden en fecha; precio desde cazuela segun Heptagrama."
2026-09-02,Casa Warner Bros.,2026-09-02,11:00,22:00,Explanada del Centro Comercial Plaza Norte,Independencia,"Av. Alfredo Mendiola 1400, Independencia, Lima, Peru",Experiencia inmersiva,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.92,"Agenda Heptagrama lista funcion del miercoles 2; experiencia continua de 11:00 a 22:00."
2026-09-02,Airosa,2026-09-02,15:00,,Carpa La Tarumba del Centro Comercial Cenco Lima Sur,Chorrillos,"Av. Paseo de la Republica 355, Urbanizacion Matellini, Chorrillos, Lima, Peru",Teatro y circo,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.90,"Funciones 15:00, 17:30 y 20:00; se registra la primera hora."
2026-09-02,Sara Beatriz Guardia homenaje,2026-09-02,18:30,,Auditorio del Museo Jose Carlos Mariategui,Cercado de Lima,"Jr. Washington 1946, Cercado de Lima, Lima, Peru",Homenaje,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.86,"Ingreso libre; homenaje literario."
2026-09-02,Laptop y Cello,2026-09-02,19:00,,Auditorio del Instituto Goethe,Cercado de Lima,"Jr. Nazca 722, Cercado de Lima, Lima, Peru",Musica,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.86,"Festival Musicantes; evento pagado."
2026-09-02,Piano Sin Fronteras,2026-09-02,20:00,,Gran Teatro Nacional,San Borja,"Av. Javier Prado Este 2225, San Borja, Lima, Peru",Musica,Gran Teatro Nacional,https://granteatronacional.pe/eventos,0.94,"GTN lista evento para 02 Sep; Heptagrama agrega hora 20:00."
2026-09-02,Prima Facie,2026-09-02,20:00,,Teatro La Plaza,Miraflores,"Malecon de la Reserva 610, C.C. Larcomar, Miraflores, Lima, Peru",Teatro,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.90,"Funcion listada por Heptagrama para miercoles 2."
