date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-08-28,La forma del ser,2026-08-28,08:00,17:00,Centro Cultural de Ate,Ate,"Carretera Central km 7.5, Ate, Lima, Peru",Exposicion,EntradaLibre,https://entradalibre.me/event/la-forma-del-ser/,0.96,Muestra gratuita vigente hasta 2026-09-10; horario confirmado en ficha.
2026-08-28,Mundo Vivo recorrido tematico,2026-08-28,17:00,20:00,Museo Central,Cercado de Lima,"Jiron Lampa 474, Cercado de Lima, Lima, Peru",Museo,EntradaLibre,https://entradalibre.me/event/mundo-vivo-4/,0.90,"Recorridos gratuitos 17:00, 18:00, 19:00 y 20:00; ingreso por orden de llegada."
2026-08-28,Liberato Kani en concierto,2026-08-28,17:00,,,Cercado de Lima,,Musica,EntradaLibre,https://entradalibre.me/event/serenata-al-peru-2/,0.70,Detectado como evento relacionado vigente; falta venue en snippet.
2026-08-28,En las cuerdas de mi guitarra,2026-08-28,18:00,,,Miraflores,,Musica,EntradaLibre,https://entradalibre.me/event/criollo-de-coleccion/,0.68,Detectado como evento relacionado; confirmar recinto antes de asistir.
2026-08-28,Dia Mundial del Folklore,2026-08-28,19:00,,,San Martin de Porres,,Musica,EntradaLibre,https://entradalibre.me/event/emo-marciana/,0.68,Evento relacionado de EntradaLibre; detalles parciales en snippet.
2026-08-29,Serenata a Santa Rosa de Lima,2026-08-29,19:00,21:00,Centro Cultural El Olivar,San Isidro,"Calle la Republica 455, San Isidro, Lima, Peru",Musica,EntradaLibre,https://entradalibre.me/event/serenata-a-santa-rosa-de-lima/,0.96,Concierto gratuito con hora y direccion confirmadas.
2026-08-29,Flora,2026-08-29,11:00,19:00,Casona Trazzo,Barranco,"Jiron 28 de Julio 402, Barranco, Lima, Peru",Exposicion,EntradaLibre,https://entradalibre.me/event/flora/,0.95,Exposicion gratuita vigente hasta 2026-09-12.
2026-08-29,Festival Cafesazo Peruano 2026,2026-08-29,10:00,,,Jesus Maria,,Gastronomia,EntradaLibre,https://entradalibre.me/event_cat/festival/,0.72,Listado en categoria Festival; confirmar horario final y recinto.
2026-08-29,Narraton,2026-08-29,12:00,,,Magdalena del Mar,,Literatura,EntradaLibre,https://entradalibre.me/event/hola-fest-8/,0.65,Detectado en relacionados; detalles parciales.
2026-08-29,Emergent Open Air,2026-08-29,15:00,,,Cercado de Lima,,Musica,EntradaLibre,https://entradalibre.me/event/emergent-open-air-6/,0.78,Musica electronica gratuita al aire libre; ficha relacionada.
2026-08-29,Magdalena Rap,2026-08-29,17:00,,,Magdalena del Mar,,Musica,EntradaLibre,https://entradalibre.me/event/emo-marciana/,0.68,Evento relacionado en EntradaLibre; falta direccion exacta.
2026-08-30,Intemperie Vol III,2026-08-30,16:00,17:00,Parque del Libro,Miraflores,"Malecon Cisneros 1275, Miraflores, Lima, Peru",Musica,EntradaLibre,https://entradalibre.me/event/intemperie-vol-iii/,0.96,Concierto gratuito con hora y direccion confirmadas.
2026-09-03,La fiesta del vinilo,2026-09-03,22:00,23:45,La Vermut,Barranco,"Avenida Francisco Bolognesi 235, Barranco, Lima, Peru",Musica,EntradaLibre,https://entradalibre.me/event/la-fiesta-del-vinilo/,0.96,Encuentro gratuito con hora y direccion confirmadas.
2026-09-03,La pena de los sintes,2026-09-03,20:00,,,Miraflores,,Musica,EntradaLibre,https://entradalibre.me/event/la-pena-de-los-sintes-4/,0.70,Evento relacionado; falta direccion exacta.
2026-09-06,Cuentame cuando llegue,2026-09-06,15:00,,Museo Central,Cercado de Lima,"Jiron Lampa 474, Cercado de Lima, Lima, Peru",Teatro,EntradaLibre,https://entradalibre.me/event/cuentame-cuando-llegue/,0.86,"Funciones 6, 13, 20 y 27 de septiembre a las 15:00."
2026-08-28,Adios Ayacucho,2026-08-28,20:00,,Casa Teatro Yuyachkani,Magdalena del Mar,"Jr. Tacna 363, Magdalena del Mar, Lima, Peru",Artes escenicas,EnLima,https://enlima.pe/agenda-cultural/artes-escenicas/adios-ayacucho,0.96,Temporada 28-30 de agosto; entradas S/30-S/40.
