date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-08-03,EXPERIMENTA 2026,2026-08-03,08:00,,No especificado,San Borja,"San Borja, Lima, Peru",Festival / Musica,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.88,EntradaLibre lista evento gratuito el 03 AGO 08:00; festival vigente hasta 21 AGO
2026-08-03,HUSARES: LA VIDA ES UNA REPETICION,2026-08-03,10:00,,No especificado,Cercado de Lima,"Cercado de Lima, Lima, Peru",Exposicion / Fotografia,EntradaLibre,https://entradalibre.me/eventos/,0.86,EntradaLibre pagina de eventos lista 03 AGO 10:00
2026-08-03,JORNADA LABORAL,2026-08-03,10:00,,No especificado,San Isidro,"San Isidro, Lima, Peru",Exposicion / Textil,EntradaLibre,https://entradalibre.me/eventos/,0.86,EntradaLibre pagina de eventos lista 03 AGO 10:00
2026-08-03,30 FERIA INTERNACIONAL DEL LIBRO DE LIMA,2026-08-03,11:00,22:00,Centro de Exposiciones Jockey,Santiago de Surco,"Av. Javier Prado Este cruce con Panamericana Sur, Puerta 1 del Hipodromo, Santiago de Surco, Lima, Peru",Feria / Literatura,Teleticket,https://teleticket.com.pe/todos,0.96,Teleticket lista temporada vigente 03 AGO al 06 AGO; Heptagrama confirma horario 11:00 a 22:00 | Corrobora tambien: Heptagrama
2026-08-03,CASA WARNER BROS. EXPERIENCIA INMERSIVA,2026-08-03,11:00,22:00,Explanada del Centro Comercial Plaza Norte,Independencia,"Av. Alfredo Mendiola 1400, Independencia, Lima, Peru",Experiencia inmersiva / Familia,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.84,Heptagrama lista experiencia inmersiva con horario 11:00 a 22:00 en agenda cultural
2026-08-03,PRINCIPITO L'EXPERIENCE,2026-08-03,11:00,,Mall del Sur,San Juan de Miraflores,"Av. Los Lirios y Av. Pedro Miotta, San Juan de Miraflores, Lima, Peru",Exhibicion / Familia,Teleticket,https://teleticket.com.pe/todos,0.91,Teleticket lista temporada vigente 03 AGO al 30 AGO; funciones diarias detectadas | Corrobora tambien: Heptagrama
2026-08-03,PEPE CESPEDES QUINTETO EN LA NOCHE DE BARRANCO,2026-08-03,20:00,,La Noche de Barranco,Barranco,"Pasaje Sanchez Carrion 199A, Barranco, Lima, Peru",Musica / Jazz,Bandsintown,https://www.bandsintown.com/c/lima-peru,0.89,Bandsintown current Lima page lista Aug 03 8:00 PM
2026-08-03,COLECCION ANCASH CHAVIN - SECHIN. UNA EXPERIENCIA VISUAL,2026-08-03,,,Gran Biblioteca Publica de Lima,Cercado de Lima,"Av. Abancay 4ta cuadra s/n, Cercado de Lima, Lima, Peru",Exposicion,BNP eventos,https://eventos.bnp.gob.pe/,0.90,BNP agenda lista exposicion 01-15 AGO
2026-08-03,EL CIRCO ROUSELL REGRESA A LIMA,2026-08-03,,,Explanada Tribuna del Jockey Club,Santiago de Surco,"Explanada Tribuna del Jockey Club, Santiago de Surco, Lima, Peru",Circo,Teleticket,https://teleticket.com.pe/todos,0.89,Teleticket lista temporada vigente 03 AGO al 16 AGO
2026-08-03,EL GRAN CIRCO DE UCRANIA PRESENTA ZIRKA,2026-08-03,,,Explanada Tribuna del Jockey Club,Santiago de Surco,"Explanada Tribuna del Jockey Club, Santiago de Surco, Lima, Peru",Circo,Teleticket,https://teleticket.com.pe/todos,0.89,Teleticket lista temporada vigente 03 AGO al 16 AGO
2026-08-03,GRAN CIRCO DE RUSIA 2026,2026-08-03,,,Explanada Olguin del Jockey,Santiago de Surco,"Explanada Olguin del Jockey, Santiago de Surco, Lima, Peru",Circo,Teleticket,https://teleticket.com.pe/todos,0.89,Teleticket lista temporada vigente 03 AGO al 30 AGO
2026-08-03,JAZZ CON SABOR PERUANO 2026,2026-08-03,,,La Noche de Barranco,Barranco,"Pasaje Sanchez Carrion 199A, Barranco, Lima, Peru",Musica / Jazz,Bandsintown,https://www.bandsintown.com/c/lima-peru,0.82,Bandsintown lista festival cerca de Lima del 01 JUN al 24 AGO
2026-08-03,DIASPORA CHICHA,2026-08-04,09:00,,Torre Kuelap del Museo de la Nacion,San Borja,"Av. Javier Prado Este 2465, San Borja, Lima, Peru",Exposicion / Cultura,EntradaLibre,https://entradalibre.me/eventos/,0.88,EntradaLibre lista 04 AGO 09:00; muestra en San Borja | Corrobora tambien: Heptagrama
2026-08-03,LAS RUINAS DE MI CUERPO TODAVIA SABEN CANTAR,2026-08-04,09:00,,No especificado,Cercado de Lima,"Cercado de Lima, Lima, Peru",Exposicion / Pintura,EntradaLibre,https://entradalibre.me/eventos/,0.86,EntradaLibre pagina de eventos lista 04 AGO 09:00
2026-08-03,"BUENOS DIAS, MARIO",2026-08-04,10:00,,No especificado,Cercado de Lima,"Cercado de Lima, Lima, Peru",Exposicion / Literatura,EntradaLibre,https://entradalibre.me/eventos/,0.86,EntradaLibre pagina de eventos lista 04 AGO 10:00
2026-08-03,PERUVIAN FILMS,2026-08-04,10:00,,No especificado,Cercado de Lima,"Cercado de Lima, Lima, Peru",Cine / Exposicion,EntradaLibre,https://entradalibre.me/eventos/,0.86,EntradaLibre pagina de eventos lista 04 AGO 10:00
2026-08-03,SOBREVIVIENDO EN AZUL Y TIERRA,2026-08-04,10:00,,No especificado,Miraflores,"Miraflores, Lima, Peru",Exposicion / Escultura,EntradaLibre,https://entradalibre.me/eventos/,0.86,EntradaLibre pagina de eventos lista 04 AGO 10:00
2026-08-03,SUSURROS DEL IMPERIO,2026-08-04,10:00,,Museo Metropolitano de Lima,Cercado de Lima,"Museo Metropolitano de Lima, Cercado de Lima, Lima, Peru",Exposicion / Pintura,EntradaLibre,https://entradalibre.me/venue/museo-metropolitano-de-lima/,0.88,EntradaLibre venue page lista 04 AGO 10:00
2026-08-03,MALI COLECCIONES,2026-08-04,10:30,17:00,Museo de Arte de Lima,Cercado de Lima,"Av. Paseo Colon 125, Parque de la Exposicion, Cercado de Lima, Lima, Peru",Exposicion,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.84,Agenda cultural lista muestra vigente con horario de museo
2026-08-03,REBELDE SIN CAUSA (1955),2026-08-04,19:00,22:00,Biblioteca Nacional del Peru,San Borja,"Auditorio Mario Vargas Llosa, Av. De la Poesia 160, San Borja, Lima, Peru",Bibliocine,BNP eventos,https://eventos.bnp.gob.pe/agenda-cultural/bibliocine/rebelde-sin-causa-1955-6125,0.95,Ficha BNP confirma martes 04 AGO 7:00PM; ingreso libre; duracion 3 horas
2026-08-03,JAQUE A LA RUTINA: APRENDE AJEDREZ,2026-08-04,,,Estacion de Biblioteca Publica - El Agustino,El Agustino,"Estacion de Biblioteca Publica - El Agustino, Lima, Peru",Taller / Curso,BNP eventos,https://eventos.bnp.gob.pe/,0.88,BNP agenda lista taller 04-25 AGO
2026-08-03,THE RED JUMPSUIT APPARATUS,2026-08-04,,,Yield Rock,Cercado de Lima,"Yield Rock, Lima, Peru",Musica / Rock,Songkick,https://www.songkick.com/metro-areas/31493-peru-lima/august-2026/genre/rock,0.88,Songkick rock agenda lista 04 AGO en Yield Rock
2026-08-03,CAPITALOCENO,2026-08-05,10:00,19:00,Proyecto Amil,Barranco,"Av. Pedro de Osma 409, Barranco, Lima, Peru",Exposicion,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.84,Muestra vigente hasta 15 AGO; horario martes a sabado
2026-08-03,LOS GUARDIANES DEL TIEMPO,2026-08-05,10:00,10:40,Gran Biblioteca Publica de Lima,Cercado de Lima,"Hall principal, Av. Abancay cuadra 4, Cercado de Lima, Lima, Peru",Visitas mediadas,BNP eventos,https://eventos.bnp.gob.pe/agenda-cultural/visitas-mediadas/los-guardianes-del-tiempo-descubre-los-mensajes-ocultos-en-6133,0.94,"Ficha BNP lista lunes, miercoles y viernes de agosto; horarios 10:00, 11:00 y 14:00"
2026-08-03,THURSDAY - LETS PRACTICE ENGLISH,2026-08-06,17:00,,McDonalds Plaza Vea Risso,Lince,"McDonalds Plaza Vea Risso, Lince, Lima, Peru",Comunidad / Idiomas,Meetup Lima,https://www.meetup.com/find/pe--lima/,0.86,Meetup Lima lista evento Thu 06 AGO 5:00 PM PET
2026-08-03,MARTIRIO - SINNERS,2026-08-06,19:00,,Sinners,Lima,"Sinners, Lima, Peru",Musica / Rock,Bandsintown,https://www.bandsintown.com/c/lima-peru,0.87,Bandsintown current Lima page lista Aug 06 7:00 PM
2026-08-03,CARIN LEON EN LIMA,2026-08-06,21:00,23:00,Multiespacio Costa 21,San Miguel,"Costa Verde s/n, San Miguel, Lima, Peru",Musica / Regional mexicano,Teleticket,https://teleticket.com.pe/carin-leon-lima-2026,0.95,Ficha indica inicio aproximado 09:00 p.m. y duracion aproximada de 2 horas | Corrobora tambien: Songkick
2026-08-03,BOMBO DE LA BARRA - 102 DE PASION,2026-08-06,23:00,,No especificado,Lima,"Lima, Peru",Musica / Fiesta,Bandsintown,https://www.bandsintown.com/c/lima-peru,0.84,Bandsintown current Lima page lista Aug 06 11:00 PM
2026-08-03,LIMA 2027 - A UN ANO DE LOS JUEGOS,2026-08-06,,,Plaza Mayor de Lima,Cercado de Lima,"Plaza Mayor de Lima, Cercado de Lima, Lima, Peru",Entretenimiento / Deportes,Teleticket,https://teleticket.com.pe/nuevos,0.88,Teleticket nuevos eventos lista fecha 06 AGO
2026-08-03,KATARI - FERIA PLANET,2026-08-07,18:30,,Feria Planet,Lima,"Feria Planet, Lima, Peru",Musica / Concierto,Bandsintown,https://www.bandsintown.com/c/lima-peru,0.86,Bandsintown current Lima page lista Aug 07 6:30 PM
2026-08-03,BOMBO DE LA BARRA - PREVIA U VS CRISTAL,2026-08-07,20:00,,No especificado,Lima,"Lima, Peru",Musica / Fiesta,Bandsintown,https://www.bandsintown.com/c/lima-peru,0.84,Bandsintown current Lima page lista Aug 07 8:00 PM
2026-08-03,INSITE,2026-08-07,21:00,,Centro de Convenciones Teatro Leguia,Cercado de Lima,"Centro de Convenciones Teatro Leguia, Lima, Peru",Musica / Rock,Bandsintown,https://www.bandsintown.com/c/lima-peru,0.87,Bandsintown current Lima page lista Aug 07 9:00 PM
2026-08-03,CANTOS DE MEDIANOCHE. AUTORA: MIRIAM ARANIBAR REYES,2026-08-07,,,Gran Biblioteca Publica de Lima,Cercado de Lima,"Av. Abancay 4ta cuadra s/n, Cercado de Lima, Lima, Peru",Presentacion de publicacion,BNP eventos,https://eventos.bnp.gob.pe/,0.88,BNP agenda lista presentacion 07 AGO
2026-08-03,CREACION DE PERSONAJES FANTASTICOS EN PLASTILINA,2026-08-07,,,Estacion de Biblioteca Publica - Rimac,Rimac,"Estacion de Biblioteca Publica - Rimac, Lima, Peru",Taller / Curso,BNP eventos,https://eventos.bnp.gob.pe/,0.88,BNP agenda lista taller 07-14 AGO
2026-08-03,FIESTA PERU - LA PENITA,2026-08-07,,,Centro de Convenciones Maracana,Jesus Maria,"Centro de Convenciones Maracana, Jesus Maria, Lima, Peru",Musica / Fiesta,Teleticket,https://teleticket.com.pe/nuevos,0.88,Teleticket lista temporada 07 AGO al 16 AGO
2026-08-03,LEGADO CREMA,2026-08-07,,,Estadio Monumental U Marathon,Ate,"Estadio Monumental U Marathon, Ate, Lima, Peru",Musica / Futbol,Teleticket,https://teleticket.com.pe/nuevos,0.88,Teleticket nuevos eventos lista fecha 07 AGO
2026-08-03,TEJIENDO MIS SUENOS,2026-08-07,,,Estacion de Biblioteca Publica - Comas,Comas,"Estacion de Biblioteca Publica - Comas, Lima, Peru",Taller / Curso,BNP eventos,https://eventos.bnp.gob.pe/,0.88,BNP agenda lista temporada 07-21 AGO
2026-08-03,UNIVERSITARIO VS SPORTING CRISTAL - FECHA 4 CLAUSURA,2026-08-07,,,Estadio Monumental U Marathon,Ate,"Estadio Monumental U Marathon, Ate, Lima, Peru",Futbol,Teleticket,https://teleticket.com.pe/nuevos,0.90,Teleticket nuevos eventos lista fecha 07 AGO
2026-08-03,MICROSOFT BUILD 2026 - NEXT STEPS,2026-08-08,08:30,,No especificado,Lima,"Lima, Peru",Tecnologia / Comunidad,Meetup Lima,https://www.meetup.com/find/pe--lima/,0.86,Meetup Lima lista evento de este fin de semana Sat 08 AGO 8:30 AM PET
2026-08-03,LIMA CROMATICA,2026-08-08,10:00,12:00,Plaza San Martin,Cercado de Lima,"Plaza San Martin, Av. Nicolas de Pierola 900-999, Cercado de Lima, Lima, Peru",Visita guiada / Arquitectura,EntradaLibre,https://entradalibre.me/event/lima-cromatica/,0.93,Evento gratuito listado hasta 08 AGO; EntradaLibre lista salida 08 AGO 10:00
2026-08-03,RAMIRO LLONA. GRANDES FORMATOS,2026-08-08,10:00,,No especificado,Cercado de Lima,"Cercado de Lima, Lima, Peru",Exposicion / Pintura,EntradaLibre,https://entradalibre.me/eventos/,0.86,EntradaLibre pagina de eventos lista 08 AGO 10:00
2026-08-03,ANIMALES DE PODER,2026-08-08,14:30,,No especificado,Cercado de Lima,"Cercado de Lima, Lima, Peru",Diseno / Taller,EntradaLibre,https://entradalibre.me/eventos/,0.86,EntradaLibre pagina principal lista 08 AGO 14:30
2026-08-03,MONDAY - LETS PRACTICE ENGLISH,2026-08-08,17:00,,McDonalds Plaza Vea Risso,Lince,"McDonalds Plaza Vea Risso, Lince, Lima, Peru",Comunidad / Idiomas,Meetup Lima,https://www.meetup.com/find/pe--lima/,0.82,Meetup Lima lista evento Sat 08 AGO 5:00 PM PET; titulo de fuente parece recurrente
2026-08-03,EUREKA DAY,2026-08-08,20:00,,Teatro La Plaza,Miraflores,"Larcomar, Miraflores, Lima, Peru",Teatro,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.84,Agenda cultural lista funcion teatral a las 8:00 p.m.
2026-08-03,KATARI,2026-08-08,20:00,,McCarthys Irish Pub,Miraflores,"McCarthys Irish Pub, Miraflores, Lima, Peru",Musica / Concierto,Bandsintown,https://www.bandsintown.com/c/lima-peru,0.86,Bandsintown current Lima page lista Aug 08 8:00 PM
2026-08-03,LAS NUEVE SINFONIAS DE LUDWIG VAN BEETHOVEN,2026-08-08,20:00,,Gran Teatro Nacional,San Borja,"Av. Javier Prado Este 2225, San Borja, Lima, Peru",Musica clasica,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,Agenda cultural lista concierto de la OSN Juvenil Bicentenario y Coro Nacional
2026-08-03,MARTIRIO - HASTA PRONTO AMIGOS,2026-08-08,20:00,,No especificado,Lima,"Lima, Peru",Musica / Rock,Bandsintown,https://www.bandsintown.com/c/lima-peru,0.84,Bandsintown current Lima page lista Aug 08 8:00 PM
2026-08-03,OCEANO PACIFICO,2026-08-08,20:00,,Jazz Zone,Miraflores,"Av. La Paz 646, Miraflores, Lima, Peru",Musica / Jazz,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.84,Agenda cultural lista concierto a las 8:00 p.m.
2026-08-03,CORAZON DE LOBA,2026-08-08,20:30,,Teatro Claretiano,San Miguel,"Av. de los Precursores 125, San Miguel, Lima, Peru",Teatro,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.84,Agenda cultural lista funcion a las 8:30 p.m.
2026-08-03,ALEX UBAGO - QUE PIDES TU 25 ANIVERSARIO,2026-08-08,21:00,,Centro de Convenciones Scencia,La Molina,"Centro de Convenciones Scencia, La Molina, Lima, Peru",Musica / Concierto,Bandsintown,https://www.bandsintown.com/c/lima-peru,0.88,Bandsintown current Lima page lista Aug 08 9:00 PM | Corrobora tambien: Songkick
2026-08-03,NOCHE CUBANA,2026-08-08,22:30,,Jazz Zone,Miraflores,"Av. La Paz 646, Miraflores, Lima, Peru",Musica / Salsa,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.84,Agenda cultural lista concierto a las 10:30 p.m.
2026-08-03,TRIBUTO A FOO FIGHTERS & RED HOT CHILI PEPPERS,2026-08-08,22:30,,Sargento Pimienta Rock Bar,Barranco,"Av. Francisco Bolognesi 757, Barranco, Lima, Peru",Musica / Tributo,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.83,Agenda cultural lista ingreso libre a las 10:30 p.m.
2026-08-03,AJEDREZ PARA PRINCIPIANTES,2026-08-08,,,Estacion de Biblioteca Publica - Comas,Comas,"Estacion de Biblioteca Publica - Comas, Lima, Peru",Taller / Curso,BNP eventos,https://eventos.bnp.gob.pe/,0.88,BNP agenda lista temporada 08-22 AGO
2026-08-03,AVENTURAS ARQUEOLOGICAS: CERAMICA ANDINA,2026-08-08,,,Estacion de Biblioteca Publica - La Victoria,La Victoria,"Estacion de Biblioteca Publica - La Victoria, Lima, Peru",Taller / Curso,BNP eventos,https://eventos.bnp.gob.pe/,0.88,BNP agenda lista taller 08 AGO
2026-08-03,EL BAUL ASOMBROSO DE KEKO,2026-08-08,,,Estacion de Biblioteca Publica - La Victoria,La Victoria,"Estacion de Biblioteca Publica - La Victoria, Lima, Peru",Infantil / Biblioteca,BNP eventos,https://eventos.bnp.gob.pe/,0.88,BNP agenda lista temporada 08-22 AGO
2026-08-03,LIMA DURANTE EL ONCENIO DE LEGUIA,2026-08-08,,,Gran Biblioteca Publica de Lima,Cercado de Lima,"Av. Abancay 4ta cuadra s/n, Cercado de Lima, Lima, Peru",Conversatorio / Historia,BNP eventos,https://eventos.bnp.gob.pe/agenda-cultural/otros/lima-durante-el-oncenio-de-leguia-6129,0.90,BNP agenda lista evento gratuito 08 AGO
2026-08-03,"MANITOS AL ARTE. CREA, JUEGA Y APRENDE",2026-08-08,,,Estacion de Biblioteca Publica - Comas,Comas,"Estacion de Biblioteca Publica - Comas, Lima, Peru",Taller / Curso,BNP eventos,https://eventos.bnp.gob.pe/,0.88,BNP agenda lista temporada 08-22 AGO
2026-08-03,TE LEO UN CUENTO. HISTORIAS QUE COMPARTIR,2026-08-08,,,Gran Biblioteca Publica de Lima,Cercado de Lima,"Av. Abancay 4ta cuadra s/n, Cercado de Lima, Lima, Peru",Mediacion de lectura,BNP eventos,https://eventos.bnp.gob.pe/,0.88,BNP agenda lista actividad 08-15 AGO
2026-08-03,U FEST 102 ANOS,2026-08-08,,,Arena Monumental,Ate,"Arena Monumental, Ate, Lima, Peru",Musica / Fiesta,Teleticket,https://teleticket.com.pe/nuevos,0.88,Teleticket nuevos eventos lista fecha 08 AGO | Corrobora tambien: Bandsintown
2026-08-03,SUNDAY - LETS PRACTICE ENGLISH,2026-08-09,10:00,,MacCoffee Plaza Vea Risso,Lince,"MacCoffee Plaza Vea Risso, Lince, Lima, Peru",Comunidad / Idiomas,Meetup Lima,https://www.meetup.com/find/pe--lima/,0.86,Meetup Lima lista evento Sun 09 AGO 10:00 AM PET
2026-08-03,STICKY FINGERS,2026-08-10,19:00,,Centro de Convenciones Barranco,Barranco,"Centro de Convenciones Barranco, Barranco, Lima, Peru",Musica / Concierto,Bandsintown,https://www.bandsintown.com/c/lima-peru,0.89,Bandsintown current Lima page lista Aug 10 7:00 PM
2026-08-03,SING STREET (2016),2026-08-11,,,Biblioteca Nacional del Peru,San Borja,"Av. De la Poesia 160, San Borja, Lima, Peru",Bibliocine,BNP eventos,https://eventos.bnp.gob.pe/,0.88,BNP agenda lista evento 11 AGO
