date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-07-07,Experimenta 2026,2026-07-07,,,Gran Teatro Nacional,San Borja,"Av. Javier Prado Este 2225, San Borja",Music festival,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.88,Runs 2026-07-06 to 2026-08-21; some activities require prior registration
2026-07-07,Concurso Nacional de Buenas Practicas Interculturales,2026-07-08,19:30,21:30,Gran Teatro Nacional,San Borja,"Av. Javier Prado Este 2225, San Borja",Music/Culture,EntradaLibre,https://entradalibre.me/event/concurso-nacional-de-buenas-practicas-interculturales/,0.90,Free award event with invited artists; registration required
2026-07-07,Ellas en la Guitarra,2026-07-09,19:30,,Centro Cultural Cayetano Heredia,Miraflores,"Av. Armendariz 445, Miraflores",Music,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.82,Related EntradaLibre listing; free with prior registration
2026-07-07,Somos Clave(?),2026-07-09,19:30,21:30,Amanqae Cafe y Cultura,Cercado de Lima,"Jiron Ica 281, Cercado de Lima",Art exhibition,EntradaLibre,https://entradalibre.me/event/somos-clave/,0.89,Opening with live music; free listing
2026-07-07,Sonidos que Cuentan,2026-07-10,18:30,,Britanico Los Jardines,San Martin de Porres,"Av. Alfredo Mendiola 1200, San Martin de Porres",Music,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.80,Related free concert listing
2026-07-07,Festi Patitas Saludables,2026-07-11,09:00,,Brena,Brena,,Festival/Wellness,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.76,Related EntradaLibre listing; venue detail not captured
2026-07-07,"Drag, Cuerpo e Identidad",2026-07-11,11:00,,Jesus Maria,Jesus Maria,,Workshop/Theatre,EntradaLibre,https://entradalibre.me/event/nuestro-festival-2/,0.75,Related EntradaLibre listing; district-only venue data
2026-07-07,Sonidos que Cuentan,2026-07-11,11:30,,La Molina,La Molina,,Music,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.76,Related EntradaLibre listing; district-only venue data
2026-07-07,Sonidos que Cuentan,2026-07-11,16:30,,Pueblo Libre,Pueblo Libre,,Music,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.76,Related EntradaLibre listing; district-only venue data
2026-07-07,Universo Voz le Canta a Felipe Pinglo,2026-07-18,15:45,,Cercado de Lima,Cercado de Lima,,Music/Culture,EntradaLibre,https://entradalibre.me/event/oriente-trio/,0.75,Related EntradaLibre listing; district-only venue data
2026-07-07,FIL Lima 2026,2026-07-22,11:00,15:00,Centro de Exposiciones Jockey,Santiago de Surco,"Centro de Exposiciones Jockey, Santiago de Surco",Book fair,EntradaLibre,https://entradalibre.me/event/fil-lima-2026/,0.88,Runs 2026-07-22 to 2026-08-06; free ticket for opening Wednesday per source
2026-07-07,Gran Pasacalle por Fiestas Patrias,2026-07-26,12:00,,Parque de la Muralla to Plazuela del Teatro Segura,Cercado de Lima,Centro Historico de Lima,Parade/Culture,EntradaLibre,https://entradalibre.me/event/gran-pasacalle-por-fiestas-patrias/,0.84,Route listing; public patriotic parade
2026-07-07,Casa Warner Bros.,2026-07-07,11:00,22:00,Explanada del Centro Comercial Plaza Norte,Independencia,"Av. Alfredo Mendiola 1400, Independencia",Immersive experience,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Paid; listed repeatedly through the week
2026-07-07,El Principito L Experience,2026-07-07,11:00,,Centro Comercial Mall del Sur,San Juan de Miraflores,"Av. Los Lirios y Av. Pedro Miotta, San Juan de Miraflores",Immersive experience,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,"Multiple daily sessions at 11:00, 13:00, 15:00, 17:00 and 19:00"
2026-07-07,Las Trece Rosas - Cinema Espanol,2026-07-07,19:00,,Auditorio del Centro Cultural El Olivar,San Isidro,"Calle La Republica 455, El Olivar, San Isidro",Film,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Ingreso libre
2026-07-07,Tributo a Adele Lady Gaga Bruno Mars & Coldplay,2026-07-07,19:30,,Auditorio del Britanico Camacho,La Molina,"Av. Javier Prado Este 4663, La Molina",Music,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Ingreso libre
2026-07-07,3 Saxofones - Festival Experimenta,2026-07-07,19:30,,Centro Cultural Cayetano Heredia,Miraflores,"Av. Armendariz 445, Miraflores",Music,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.89,Free with prior registration
2026-07-07,Contra Beethoven - Sesion 1,2026-07-07,19:30,,Auditorio del Instituto Goethe,Cercado de Lima,"Jr. Nazca 722, Cercado de Lima",Music/Talk,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Ingreso libre
2026-07-07,Kino Cat Cine Tulipan: Aguirre / El Odio,2026-07-07,19:30,,El Gato Tulipan,Barranco,"Bajada de Banos 350, Barranco",Film,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Ingreso libre; two screenings
2026-07-07,Fiesta Salsera - Sabor y Control y Metiendo Mano,2026-07-07,23:00,,Sargento Pimienta Rock Bar,Barranco,"Av. Francisco Bolognesi 757, Barranco",Music,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,Ingreso libre
2026-07-07,Animacion Sin Fronteras: Loving Vincent / Mi Amigo Robot,2026-07-08,13:00,,Sala Ventana Indiscreta Universidad de Lima,Santiago de Surco,"Av. Javier Prado Este 4600, Santiago de Surco",Film,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Ingreso libre with DNI; screenings at 13:00 and 16:00
2026-07-07,Cherry Blossom Experiencia Cultural Japonesa,2026-07-08,15:00,22:00,Zona Tanguis del Circuito Magico del Agua,Cercado de Lima,"Av. Petit Thouars cuadra 7, Santa Beatriz",Festival,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.90,Paid cultural festival; also listed on following dates
2026-07-07,Intihuatana - Cuarteto Tana,2026-07-08,19:00,,Centro Cultural Inca Garcilaso,Cercado de Lima,"Jr. Ucayali 391, Cercado de Lima",Music,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.90,Ingreso libre; Festival Experimenta
2026-07-07,Diaspora Chicha - Inauguracion,2026-07-08,17:30,,"Torre Kuelap, Museo de la Nacion",San Borja,"Av. Javier Prado Este 2465, San Borja",Art exhibition,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.90,Ingreso libre; exhibition runs to 2026-08-10
2026-07-07,Marabunta en la Noche,2026-07-08,21:00,,Bar y Centro Cultural La Noche,Barranco,"Pasaje Sanchez Carrion 199A, Barranco",Music,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.84,"The Waris, El Cuarto de Sidney and Buho Clan"
2026-07-07,Seleccion de Mitos Peruanos,2026-07-09,11:30,,Lugar de la Memoria,Miraflores,"Calle San Martin 151, Miraflores",Storytelling/Theatre,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Ingreso libre
2026-07-07,Festival Experimenta - Gran Teatro Nacional,2026-07-09,18:00,21:30,Gran Teatro Nacional,San Borja,"Av. Javier Prado Este 2225, San Borja",Music,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.91,"Multiple free concerts in Sala VIP, Sala Principal and Foyer"
2026-07-07,The Waris - Rock Blues y Folk,2026-07-09,19:30,,Auditorio del Britanico Surco,Santiago de Surco,"Av. Caminos del Inca 3581, Santiago de Surco",Music,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.90,Ingreso libre
2026-07-07,Harry Potter in Concert!,2026-07-09,19:30,,Auditorio del Britanico San Miguel,San Miguel,"Av. De La Marina 2554, San Miguel",Music,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.90,Ingreso libre
2026-07-07,La Tentacion Autocratica - Presentacion de libro,2026-07-09,19:30,,Libreria Sur,San Isidro,"Av. Felipe Pardo y Aliaga 683, San Isidro",Book presentation,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.87,Ingreso libre
2026-07-07,Tributo a The Smiths & Morrissey,2026-07-09,22:00,,Sargento Pimienta Rock Bar,Barranco,"Av. Francisco Bolognesi 757, Barranco",Music,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,Ingreso libre
2026-07-07,Festival Experimenta - 3 Saxofones / Coro Nacional / Linea de Quiebre,2026-07-10,18:00,21:30,Gran Teatro Nacional,San Borja,"Av. Javier Prado Este 2225, San Borja",Music,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.91,Four free Festival Experimenta blocks from 18:00 to 21:00
2026-07-07,De la Selva a la Costa - Coro Nacional de Ninos,2026-07-10,19:00,,Lugar de la Memoria,Miraflores,"Calle San Martin 151, Miraflores",Music,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Ingreso libre
2026-07-07,Mysterium Fidei - Presentacion de libro,2026-07-10,19:00,,El Gato Tulipan,Barranco,"Bajada de Banos 350, Barranco",Book presentation,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,Ingreso libre
2026-07-07,Dub Tinku - Paradero de Frecuencias,2026-07-10,21:00,,El Dragon,Barranco,"Av. Nicolas de Pierola 168, Barranco",Music,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.84,Ticketed dub/reggae night
2026-07-07,MUCEN Numismatico y Talleres Familiares,2026-07-11,09:00,,Museo Central,Cercado de Lima,"Jr. Lampa y Jr. Ucayali, Centro de Lima",Family workshop/Museum,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Ingreso libre; multiple family activities
