date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-07-13,Geek Festival 2026,2026-07-13,,,Centro Comercial Plaza Norte,Independencia,"Av. Tomas Valle, Independencia",Festival/Pop culture,Teleticket,https://teleticket.com.pe/geek-festival-2026,0.84,Teleticket current listing; runs Jul 13 to Jul 14
2026-07-13,Manglio Ciccia - Mas gallo que nunca,2026-07-13,,,Lima Comedy Club,Miraflores,"Lima Comedy Club, Miraflores",Comedy,Teleticket,https://teleticket.com.pe/manglio-ciccia-mas-gallo-que-nunca,0.83,Teleticket current listing; runs Jul 13 to Jul 27
2026-07-13,Pablo Saldarriaga - Mi vida es una broma,2026-07-13,,,Lima Comedy Club,Miraflores,"Lima Comedy Club, Miraflores",Comedy,Teleticket,https://teleticket.com.pe/pablo-saldarriaga-mi-vida-es-una-broma,0.83,Teleticket current listing; runs Jul 13 to Jul 27
2026-07-13,Roberto Moll en concierto,2026-07-13,,,Teatro Canout,Miraflores,"Teatro Canout, Miraflores",Music,Teleticket,https://teleticket.com.pe/roberto-moll-en-concierto,0.84,Teleticket current music listing
2026-07-13,Todopoderoso,2026-07-13,,,Teatro Auditorio Miraflores,Miraflores,"Teatro Auditorio Miraflores, Miraflores",Theatre,Teleticket,https://teleticket.com.pe/todopoderoso,0.84,Teleticket current listing; runs Jul 13 to Jul 30
2026-07-13,85 anos del Sovinformburo,2026-07-13,09:00,,Centro Ruso de Ciencia y Cultura,Jesus Maria,,Photography exhibition,EntradaLibre,https://entradalibre.me/event/85-anos-del-sovinformburo/,0.84,EntradaLibre current listing; public cultural exhibition
2026-07-13,Biblioteca Nacional del Peru - exposicion,2026-07-13,09:00,,Biblioteca Nacional del Peru,San Borja,"Av. De la Poesia 160, San Borja",Art exhibition,EntradaLibre,https://entradalibre.me/event/biblioteca-nacional-del-peru/,0.82,EntradaLibre current listing; title abbreviated as surfaced
2026-07-13,Jose Tola: La Danza de las Sombras Vivas,2026-07-13,09:00,,Centro Cultural de Bellas Artes,Cercado de Lima,"Jr. Huallaga 426, Cercado de Lima",Art exhibition,EntradaLibre,https://entradalibre.me/event/jose-tola-la-danza-de-las-sombras-vivas/,0.86,EntradaLibre current listing; free exhibition; date surfaced for Jul 13
2026-07-13,Las mujeres de la Republica,2026-07-13,09:00,,Instituto Italiano de Cultura,Cercado de Lima,"Av. Arequipa 1055, Santa Beatriz, Lima",Exhibition,EntradaLibre,https://entradalibre.me/event/las-mujeres-de-la-republica/,0.86,EntradaLibre current listing; also seen in Heptagrama agenda; runs to Jul 18
2026-07-13,Chambi. Historia oficio archivo y legado,2026-07-13,10:00,,Centro Cultural Inca Garcilaso,Cercado de Lima,"Jr. Ucayali 391, Centro de Lima",Photography exhibition,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Heptagrama listing; runs to Sep 6
2026-07-13,Choquequirao VR. Ciudad Sagrada del Rio Apurimac,2026-07-13,10:00,,Alianza Francesa de Miraflores,Miraflores,"Av. Arequipa 4595, Miraflores",VR/Photography exhibition,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Heptagrama listing; runs to Aug 22
2026-07-13,Cooper Grana Nicolini 1965-1995,2026-07-13,10:00,,Centro Cultural PUCP,San Isidro,"Av. Camino Real 1075, San Isidro",Architecture exhibition,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,Heptagrama listing; runs to Jul 19
2026-07-13,El Album Cueba / Ex Libris,2026-07-13,10:00,,Museo de Grabado ICPNA,La Molina,"Av. Javier Prado Este 4625, La Molina",Art exhibition,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.84,Heptagrama listing; ICPNA museum exhibition
2026-07-13,La sombra de luz - Gam Klutier,2026-07-13,10:00,,Palacio de las Artes,Miraflores,"Av. Jose Larco 450, Miraflores",Art exhibition,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.84,Heptagrama listing; open Tue-Sun
2026-07-13,Miradas bajo el puente. Memorias suspendidas,2026-07-13,10:00,,Centro Cultural Peruano Japones,Jesus Maria,"Av. Gregorio Escobedo 803, Residencial San Felipe, Jesus Maria",Art exhibition,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,Heptagrama agenda cultural listing; public exhibition hours Tue-Sun
2026-07-13,Traspuestras las altas montanas. Arte amazonico Arturo Jimenez Borja,2026-07-13,10:00,,Casa O Higgins,Cercado de Lima,"Jiron de la Union 554, Centro de Lima",Art exhibition,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.87,Heptagrama listing; runs to Aug 23
2026-07-13,Wunderkammer - Camara de maravillas,2026-07-13,11:00,,ICPNA San Miguel,San Miguel,"Av. La Marina 2469, San Miguel",Art exhibition,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Heptagrama listing; runs to Aug 22
2026-07-13,Evening walk in Miraflores. History and stories,2026-07-13,18:00,,Miraflores,Miraflores,,Walking tour,Meetup Lima,https://www.meetup.com/find/pe--lima/outdoor-activities/,0.78,Meetup current Lima listing by Travelers in Lima
2026-07-13,Soundhealing mas meditacion en Barranco,2026-07-13,20:00,,Barranco,Barranco,,Wellness/Meditation,Meetup Lima,https://www.meetup.com/find/pe--lima/,0.76,Meetup Lima current search result; venue not exposed publicly
2026-07-13,Elixir Inka,2026-07-14,,,Teatro Plaza Norte,Independencia,"Teatro Plaza Norte, Independencia",Music/Theatre,Teleticket,https://teleticket.com.pe/elixir-inka,0.84,Teleticket current listing; runs Jul 14 to Jul 30
2026-07-13,La lengua de las mariposas (1999),2026-07-14,,,Biblioteca Nacional del Peru,San Borja,"Av. De la Poesia 160, San Borja",Bibliocine,BNP eventos,https://eventos.bnp.gob.pe/externo/inicio,0.88,Free BNP film program; carried forward and re-screened for current/upcoming window
2026-07-13,Taller de programacion para ninos,2026-07-14,,,Estacion de Biblioteca Publica - La Victoria,La Victoria,,Workshop/Technology,BNP eventos,https://eventos.bnp.gob.pe/externo/inicio,0.82,BNP eventos current agenda; free public library activity
2026-07-13,Caminata San Borja - Club Deportes Peru,2026-07-14,19:00,,San Borja,San Borja,,Sports/Walking,Meetup Lima,https://www.meetup.com/find/pe--lima/outdoor-activities/,0.74,Meetup Lima current outdoor listing; details partly hidden
2026-07-13,Table Talks: Meet New People in Barranco,2026-07-14,19:30,,Barranco,Barranco,,Meetup/Social,Meetup Lima,https://www.meetup.com/find/pe--lima/outdoor-activities/,0.78,Meetup outdoor page listing by Peru For Travelers; carried forward and re-screened for current/upcoming window
