date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-07-06,Experimenta 2026,2026-07-06,,,Gran Teatro Nacional,San Borja,"Av. Javier Prado Este 2225, San Borja",Music festival,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.88,Runs 2026-07-06 to 2026-08-21; some activities require prior registration
2026-07-06,Oriente Trio - Festival de Jazz con Sabor Peruano,2026-07-06,21:30,,La Noche de Barranco,Barranco,"Pasaje Sanchez Carrion 199A, Barranco",Music,EntradaLibre,https://entradalibre.me/event/oriente-trio/,0.90,Free listing; source text says 9:30 p.m.
2026-07-06,Concurso Nacional de Buenas Practicas Interculturales,2026-07-08,19:30,21:30,Gran Teatro Nacional,San Borja,"Av. Javier Prado Este 2225, San Borja",Music/Culture,EntradaLibre,https://entradalibre.me/event/concurso-nacional-de-buenas-practicas-interculturales/,0.90,Free award event with invited artists; registration required
2026-07-06,Ellas en la Guitarra,2026-07-09,19:30,,Centro Cultural Cayetano Heredia,Miraflores,"Av. Armendariz 445, Miraflores",Music,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.82,Related EntradaLibre listing; free with prior registration
2026-07-06,Somos Clave(?),2026-07-09,19:30,21:30,Amanqae Cafe y Cultura,Cercado de Lima,"Jiron Ica 281, Cercado de Lima",Art exhibition,EntradaLibre,https://entradalibre.me/event/somos-clave/,0.89,Opening with live music; free listing
2026-07-06,Sonidos que Cuentan,2026-07-10,18:30,,Britanico Los Jardines,San Martin de Porres,"Av. Alfredo Mendiola 1200, San Martin de Porres",Music,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.80,Related free concert listing
2026-07-06,Festi Patitas Saludables,2026-07-11,09:00,,Brena,Brena,,Festival/Wellness,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.76,Related EntradaLibre listing; venue detail not captured
2026-07-06,"Drag, Cuerpo e Identidad",2026-07-11,11:00,,Jesus Maria,Jesus Maria,,Workshop/Theatre,EntradaLibre,https://entradalibre.me/event/nuestro-festival-2/,0.75,Related EntradaLibre listing; district-only venue data
2026-07-06,Sonidos que Cuentan,2026-07-11,11:30,,La Molina,La Molina,,Music,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.76,Related EntradaLibre listing; district-only venue data
2026-07-06,Sonidos que Cuentan,2026-07-11,16:30,,Pueblo Libre,Pueblo Libre,,Music,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.76,Related EntradaLibre listing; district-only venue data
2026-07-06,Universo Voz le Canta a Felipe Pinglo,2026-07-18,15:45,,Cercado de Lima,Cercado de Lima,,Music/Culture,EntradaLibre,https://entradalibre.me/event/oriente-trio/,0.75,Related EntradaLibre listing; district-only venue data
2026-07-06,FIL Lima 2026,2026-07-22,11:00,15:00,Centro de Exposiciones Jockey,Santiago de Surco,"Centro de Exposiciones Jockey, Santiago de Surco",Book fair,EntradaLibre,https://entradalibre.me/event/fil-lima-2026/,0.88,Runs 2026-07-22 to 2026-08-06; free ticket for opening Wednesday per source
2026-07-06,Gran Pasacalle por Fiestas Patrias,2026-07-26,12:00,,Parque de la Muralla to Plazuela del Teatro Segura,Cercado de Lima,Centro Historico de Lima,Parade/Culture,EntradaLibre,https://entradalibre.me/event/gran-pasacalle-por-fiestas-patrias/,0.84,Route listing; public patriotic parade
2026-07-06,Casa Warner Bros.,2026-07-06,11:00,22:00,Explanada del Centro Comercial Plaza Norte,Independencia,"Av. Alfredo Mendiola 1400, Independencia",Immersive experience,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Paid; listed repeatedly through the week
2026-07-06,Cherry Blossom Experiencia Cultural Japonesa,2026-07-06,15:00,22:00,Zona Tanguis del Circuito Magico del Agua,Cercado de Lima,"Av. Petit Thouars cuadra 7, Santa Beatriz",Festival,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.90,Paid cultural festival; also listed on following dates
2026-07-06,Crea Tu Tarjeta Pop up Parisina,2026-07-06,16:00,,Mediateca de la Alianza Francesa La Molina,La Molina,"Av. Javier Prado Este 5595, La Molina",Workshop,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Ingreso libre; ages 12+
2026-07-06,Animacion Sin Fronteras: Anomalisa / Ernest y Celestine,2026-07-06,17:00,,Sala Ventana Indiscreta Universidad de Lima,Santiago de Surco,"Av. Javier Prado Este 4600, Santiago de Surco",Film,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Free with DNI; two screenings at 17:00 and 19:00
2026-07-06,Entre Teclas y Suenos - Recital de Piano,2026-07-06,18:30,,Centro Cultural Cayetano Heredia,Miraflores,"Av. Armendariz 445, Miraflores",Music,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.90,Ingreso libre with prior registration
2026-07-06,Santiago - Yuyachkani y Peter Elmore,2026-07-06,20:00,,Gran Teatro Nacional,San Borja,"Av. Javier Prado Este 2225, San Borja",Theatre,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.90,Cultural ticket S/20; also on Teleticket
2026-07-06,Jazz Club Van Jam,2026-07-06,20:30,,El Gato Tulipan,Barranco,"Bajada de Banos 350, Barranco",Music,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Ingreso libre; jam abierto
2026-07-06,Miradas Agudas - Cine Club Surco,2026-07-07,17:00,,Teatro Municipal de Surco,Santiago de Surco,"Calle Sacramento 236, Santiago de Surco",Film,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.87,Ingreso libre; two film blocks
2026-07-06,El Viajero / El Pasajero - Futbol en el Cine,2026-07-07,18:30,,Centro Cultural San Marcos,Cercado de Lima,"Av. Nicolas de Pierola 1222, Cercado de Lima",Film,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Ingreso libre
2026-07-06,Concierto Tributo a Adele Lady Gaga Bruno Mars & Coldplay,2026-07-07,19:30,,Auditorio del Britanico Camacho,La Molina,"Av. Javier Prado Este 4663, La Molina",Music,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Ingreso libre
2026-07-06,3 Saxofones - Festival Experimenta,2026-07-07,19:30,,Centro Cultural Cayetano Heredia,Miraflores,"Av. Armendariz 445, Miraflores",Music,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.89,Free with prior registration
2026-07-06,Contra Beethoven - Sesion 1,2026-07-07,19:30,,Auditorio del Instituto Goethe,Cercado de Lima,"Jr. Nazca 722, Cercado de Lima",Music/Talk,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Ingreso libre
2026-07-06,Kino Cat Cine Tulipan: Aguirre / El Odio,2026-07-07,19:30,,El Gato Tulipan,Barranco,"Bajada de Banos 350, Barranco",Film,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Ingreso libre
2026-07-06,Diaspora Chicha - Inauguracion,2026-07-08,17:30,,"Torre Kuelap, Museo de la Nacion",San Borja,"Av. Javier Prado Este 2465, San Borja",Art exhibition,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.90,Ingreso libre; exhibition runs to 2026-08-10
