date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-06-28,El Prado en Lima,2026-06-28,06:00,,Cercado de Lima,Cercado de Lima,,Exposición,EntradaLibre,https://entradalibre.me/,0.86,Evento gratuito listado para esta semana; dirección no visible en índice.
2026-06-28,Magneto,2026-06-28,20:00,,Anfiteatro del Parque de la Exposición,Cercado de Lima,,Música,Bandsintown,https://www.bandsintown.com/c/lima-peru,0.82,Figura como concierto de hoy en Lima.
2026-06-28,Las mujeres de la República,2026-06-29,09:00,,Cercado de Lima,Cercado de Lima,,Exposición,EntradaLibre,https://entradalibre.me/,0.86,Evento gratuito listado para esta semana; dirección no visible en índice.
2026-06-28,Biblioteca Nacional del Perú. 20 años de la sede patrimonial,2026-06-29,09:00,,Biblioteca Nacional del Perú,San Borja,"Av. De la Poesía 160, San Borja, Lima",Exposición,BNP eventos,https://eventos.bnp.gob.pe/,0.92,Rango publicado 27 JUN-17 JUL; se normalizó fecha próxima al día de hallazgo.
2026-06-28,Apocalypto (2006),2026-06-30,,,Biblioteca Nacional del Perú,San Borja,"Av. De la Poesía 160, San Borja, Lima",Bibliocine,BNP eventos,https://eventos.bnp.gob.pe/,0.9,Hora no visible en listado público.
2026-06-28,Asian Kung-Fu Generation,2026-07-01,19:00,,Anfiteatro del Parque de la Exposición,Cercado de Lima,"Av. Paseo de la República 6, Lima",Música,Songkick,https://www.songkick.com/metro-areas/31493-peru-lima/july-2026,0.93,Songkick indica puertas 19:00 en ficha relacionada.
2026-06-28,Muestra de taller Apasionados Otoño 2026 - Turno 1,2026-07-01,,,Teatro NOS PUCP,San Isidro,,Teatro,Teleticket,https://teleticket.com.pe/teatro,0.86,Hora no visible en listado público.
2026-06-28,Muestra de taller Apasionados Otoño 2026 - Turno 2,2026-07-01,,,Teatro NOS PUCP,San Isidro,,Teatro,Teleticket,https://teleticket.com.pe/teatro,0.86,Hora no visible en listado público.
2026-06-28,Kraken - El Rugido del Kraken (Lima - Perú),2026-07-01,20:00,,El Rugido del Kraken,Lima,,Música,Bandsintown,https://www.bandsintown.com/c/lima-peru,0.78,Venue/distrito no normalizados por fuente.
2026-06-28,Los guardianes del tiempo. Descubre los mensajes ocultos,2026-07-01,,,Gran Biblioteca Pública de Lima,Cercado de Lima,Av. Abancay 4ta. Cdra. s/n Lima 01,Visitas mediadas,BNP eventos,https://eventos.bnp.gob.pe/,0.9,Rango publicado 1-31 JUL; hora no visible en listado.
2026-06-28,Entre máscaras y libros,2026-07-02,18:00,,Cercado de Lima,Cercado de Lima,,Cultura,EntradaLibre,https://entradalibre.me/event/fiesta-de-amancaes-2/,0.82,Relacionado en EntradaLibre; falta dirección en snippet.
2026-06-28,Caos en familia,2026-07-02,,,Teatro Auditorio Miraflores,Miraflores,,Teatro,Teleticket,https://teleticket.com.pe/teatro,0.88,Rango publicado 02-12 JUL; hora no visible en listado.
2026-06-28,The Waris,2026-07-02,19:00,,Británico Santa Anita,Santa Anita,,Música,Bandsintown,https://www.bandsintown.com/c/lima-peru,0.8,Evento musical listado para Lima; dirección no visible.
2026-06-28,La hora de la lectura: Edad de oro,2026-07-02,,,Estación de Biblioteca Pública - Rímac,Rímac,,Mediación de lectura,BNP eventos,https://eventos.bnp.gob.pe/,0.88,Rango publicado 2-16 JUL; hora no visible en listado.
2026-06-28,Corazón de loba,2026-07-03,,,Teatro Claretiano,San Miguel,,Teatro,Teleticket,https://teleticket.com.pe/teatro,0.89,Rango publicado 03 JUL-30 AGO; hora no visible en listado.
2026-06-28,El veneno de Julieta,2026-07-03,,,Teatro Barranco,Barranco,,Teatro,Teleticket,https://teleticket.com.pe/teatro,0.88,Rango publicado 03-18 JUL; hora no visible en listado.
2026-06-28,Mujer que no jode es hombre - Edición 2026,2026-07-03,,,La Estación de Barranco,Barranco,,Teatro,Teleticket,https://teleticket.com.pe/teatro,0.87,Rango publicado 03-10 JUL; hora no visible en listado.
2026-06-28,Corten-por favor,2026-07-03,,,Capital Restobar,Barranco,,Teatro,Teleticket,https://teleticket.com.pe/teatro,0.86,Rango publicado 03-10 JUL; hora no visible en listado.
2026-06-28,Mentirosos,2026-07-03,,,Centro Cultural CAFAE-SE,San Isidro,,Teatro,Teleticket,https://teleticket.com.pe/teatro,0.86,Rango publicado 03-11 JUL; hora no visible en listado.
2026-06-28,Noche de enredos,2026-07-03,,,Teatro Auditorio Miraflores,Miraflores,,Teatro,Teleticket,https://teleticket.com.pe/teatro,0.86,Rango publicado 03-18 JUL; hora no visible en listado.
2026-06-28,Recorrido histórico. Los forjadores del saber,2026-07-03,,,Gran Biblioteca Pública de Lima,Cercado de Lima,Av. Abancay 4ta. Cdra. s/n Lima 01,Otros,BNP eventos,https://eventos.bnp.gob.pe/,0.9,Hora no visible en listado.
2026-06-28,"Expiación. Cuerpo, memoria y redención",2026-07-03,,,Gran Biblioteca Pública de Lima,Cercado de Lima,Av. Abancay 4ta. Cdra. s/n Lima 01,Charla,BNP eventos,https://eventos.bnp.gob.pe/,0.9,Autora Lu Zúñiga; hora no visible en listado.
2026-06-28,Tejiendo mis sueños,2026-07-03,,,Estación de Biblioteca Pública - Comas,Comas,,Taller,BNP eventos,https://eventos.bnp.gob.pe/,0.88,Rango publicado 3-17 JUL; hora no visible en listado.
2026-06-28,Recarga,2026-07-04,,,Vichama Conciertos,Lima,,Música,Songkick,https://www.songkick.com/metro-areas/31493-peru-lima/july-2026,0.83,Hora no visible en listado.
