date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-08-11,JOSE TOLA: LA DANZA DE LAS SOMBRAS VIVAS,2026-08-11,09:00,17:00,Museo de Artes y Ciencias Ing. Eduardo de Habich,Rimac,"Avenida Tupac Amaru 210, Rimac, Lima",Exposicion,EntradaLibre,https://entradalibre.me/event/jose-tola-la-danza-de-las-sombras-vivas/,0.96,"Exposicion vigente hasta el 28 de agosto; EntradaLibre confirma horario y direccion"
2026-08-11,EL PERU QUE DESCUBRIMOS AL MIRAR JUNTOS,2026-08-11,09:00,17:00,Museo Jose Carlos Mariategui,Cercado de Lima,"Avenida Washington 1946, Cercado de Lima, Lima",Exposicion,EntradaLibre,https://entradalibre.me/event/el-peru-que-descubrimos-al-mirar-juntos/,0.96,"Exposicion vigente hasta el 28 de agosto; EntradaLibre confirma horario y direccion"
2026-08-11,HERBARIOS FUTUROS,2026-08-11,09:00,,Sede por confirmar,La Victoria,,Exposicion Literatura,EntradaLibre,https://entradalibre.me/,0.72,"Listado en portada de EntradaLibre; requiere confirmar sede exacta"
2026-08-11,HIROSHIMA,2026-08-11,09:00,,Sede por confirmar,Jesus Maria,,Exposicion Pintura,EntradaLibre,https://entradalibre.me/,0.72,"Listado en portada de EntradaLibre; requiere confirmar sede exacta"
2026-08-11,UKUMANTA,2026-08-11,14:00,,Sede por confirmar,Cercado de Lima,,Cine Exposicion,EntradaLibre,https://entradalibre.me/event/el-peru-que-descubrimos-al-mirar-juntos/,0.70,"Aparece como evento relacionado de EntradaLibre; sede no visible en resumen"
2026-08-11,HISTORIA DE LOS PUEBLOS ORIGINARIOS,2026-08-11,10:00,,Sede por confirmar,Cercado de Lima,,Exposicion Grabado,EntradaLibre,https://entradalibre.me/event/el-peru-que-descubrimos-al-mirar-juntos/,0.68,"Evento relacionado en EntradaLibre; fecha de inicio previa y vigencia probable"
2026-08-11,SING STREET (2016),2026-08-11,,,Biblioteca Nacional del Peru,San Borja,"Av. De la Poesia 160, San Borja, Lima",Bibliocine,BNP eventos,https://eventos.bnp.gob.pe/agenda-cultural/bibliocine/sing-street-2016-6127,0.88,"Agenda cultural BNP lista evento para 11 AGO"
2026-08-11,SI MUERO DEJAD EL BALCON ABIERTO. 90 ANIVERSARIO DE LA MUERTE DE FEDERICO GARCIA LORCA,2026-08-12,,,Gran Biblioteca Publica de Lima,Cercado de Lima,"Av. Abancay 4ta. Cdra. s/n, Lima 01",Charla conversatorio,BNP eventos,https://eventos.bnp.gob.pe/,0.84,"Agenda cultural BNP lista evento para 12 AGO"
2026-08-11,HACIENDAS ESCONDIDAS DEL CALLAO,2026-08-13,,,Gran Biblioteca Publica de Lima,Cercado de Lima,"Av. Abancay 4ta. Cdra. s/n, Lima 01",Charla conversatorio,BNP eventos,https://eventos.bnp.gob.pe/agenda-cultural/charla-conversatorio-yo-conferencia/haciendas-escondidas-del-callao-6144,0.88,"Agenda cultural BNP lista evento para 13 AGO"
2026-08-11,ANTES DE LA CIUDAD DE LOS REYES. HUACAS CANALES Y CAMINOS,2026-08-15,,,Gran Biblioteca Publica de Lima,Cercado de Lima,"Av. Abancay 4ta. Cdra. s/n, Lima 01",Otros,BNP eventos,https://eventos.bnp.gob.pe/,0.84,"Agenda cultural BNP lista evento para 15 AGO"
2026-08-11,PARAISO (2009),2026-08-18,,,Biblioteca Nacional del Peru,San Borja,"Av. De la Poesia 160, San Borja, Lima",Bibliocine,BNP eventos,https://eventos.bnp.gob.pe/,0.84,"Agenda cultural BNP lista evento para 18 AGO"
2026-08-11,ARGENTINA Y EL ABRAZO DE LOS ANDES,2026-08-20,,,Biblioteca Nacional del Peru,San Borja,"Av. De la Poesia 160, San Borja, Lima",Concierto,BNP eventos,https://eventos.bnp.gob.pe/,0.84,"Agenda cultural BNP lista concierto para 20 AGO"
2026-08-11,PICNIC DE LA LECTURA,2026-08-21,,,Estacion de Biblioteca Publica - Rimac,Rimac,,Mediacion de lectura,BNP eventos,https://eventos.bnp.gob.pe/,0.82,"Agenda cultural BNP lista evento para 21 AGO; direccion no visible en resumen"
2026-08-11,SABADO EN LA BIBLIOTECA. ENTRE FILTROS Y PAGINAS,2026-08-22,,,Biblioteca Nacional del Peru,San Borja,"Av. De la Poesia 160, San Borja, Lima",Visita mediada,BNP eventos,https://eventos.bnp.gob.pe/,0.84,"Agenda cultural BNP lista visita mediada para 22 AGO"
2026-08-11,PRINCIPITO L'EXPERIENCE,2026-08-11,,,Mall del Sur,San Juan de Miraflores,,Exhibicion,Teleticket,https://teleticket.com.pe/todos,0.86,"Teleticket lista temporada 11 al 30 de agosto"
2026-08-11,FUTBOL FEST X,2026-08-11,,,Deporplaza,Santiago de Surco,,Entretenimiento,Teleticket,https://teleticket.com.pe/todos,0.86,"Teleticket lista temporada 11 al 30 de agosto"
2026-08-11,II FESTIVAL MUNDIAL DE CIRCO LIMA-PERU,2026-08-11,,,Explanada Tribuna del Jockey Club,Santiago de Surco,,Circo,Teleticket,https://teleticket.com.pe/todos,0.88,"Teleticket lista evento 11 al 12 de agosto"
2026-08-11,CIRCO DE LAS ESTRELLAS: CARLOTA LA REINA DEL POP,2026-08-11,,,Parque de las Leyendas - Puerta 8,San Miguel,,Circo,Teleticket,https://teleticket.com.pe/todos,0.86,"Teleticket lista temporada 11 al 30 de agosto"
2026-08-11,UN PRINCIPITO EN EL CIRCO DE LA CHOLA CHABUCA,2026-08-11,,,Plaza Norte,Independencia,,Circo,Teleticket,https://teleticket.com.pe/todos,0.86,"Teleticket lista temporada 11 al 24 de agosto"
2026-08-11,CIRCO DE LA CASA DE TIMOTEO,2026-08-11,,,MegaPlaza Independencia,Independencia,,Circo,Teleticket,https://teleticket.com.pe/todos,0.86,"Teleticket lista temporada 11 al 30 de agosto"
2026-08-11,CHAPA TU MONEY,2026-08-12,,,Teatro Canout,Miraflores,,Humor,Teleticket,https://teleticket.com.pe/todos,0.88,"Teleticket lista funcion para 12 de agosto"
2026-08-11,MONICA CABREJOS DOCTORA BANDIDA - TERAPIA DE CHOQUE,2026-08-12,,,La Estacion de Barranco,Barranco,,Humor,Teleticket,https://teleticket.com.pe/todos,0.86,"Teleticket lista temporada 12 al 26 de agosto"
2026-08-11,LOS HIJOS DE BERNARDA ALBA,2026-08-12,,,Auditorio del Centro Cultural de Jesus Maria,Jesus Maria,,Teatro,Teleticket,https://teleticket.com.pe/todos,0.86,"Teleticket lista temporada 12 al 27 de agosto"
2026-08-11,JOHANA VELANDIA - GORDCONSEJOS,2026-08-13,,,Lima Comedy Club,Miraflores,,Stand Up,Teleticket,https://teleticket.com.pe/todos,0.88,"Teleticket lista funcion para 13 de agosto"
