date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-08-16,Concierto Que canten los ninos,2026-08-16,16:00,,Auditorio Museo de Arte de Lima,Cercado de Lima,"Paseo Colon 125, Cercado de Lima",Musica familiar,EntradaLibre,https://entradalibre.me/event/que-canten-los-ninos/,0.94,"EntradaLibre confirma concierto gratuito del Coro Infantil Sinfonia por el Peru por Dia del Nino"
2026-08-16,Las Aves de Aristofanes,2026-08-16,20:00,,Teatro Ricardo Blume,Jesus Maria,,Artes escenicas,EnLima,https://enlima.pe/,0.88,"EnLima lista ultima funcion el 16 de agosto a las 20:00"
2026-08-16,Ipacankure de Cesa Vega Herrera,2026-08-16,20:00,,AAA Asociacion de Artistas Aficionados,Cercado de Lima,,Artes escenicas,EnLima,https://enlima.pe/,0.88,"EnLima lista temporada vigente del 7 al 30 de agosto; se registra fecha de hallazgo"
2026-08-16,Peruvian Films de Diana Kisner,2026-08-16,10:00,,Casa O'Higgins,Cercado de Lima,,Exposicion,EnLima,https://enlima.pe/,0.84,"EnLima lista exposicion gratuita hoy con horario 10:00"
2026-08-16,Casa Warner Bros experiencia inmersiva,2026-08-16,11:00,22:00,Parque Central,Miraflores,"Av. Diagonal s/n, Miraflores, Lima",Exhibicion,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.9,"Heptagrama agenda agosto confirma experiencia inmersiva de 11:00 a 22:00; sede indicada como Parque Central"
2026-08-16,El Principito L Experience,2026-08-16,,,Mall del Sur,San Juan de Miraflores,,Exhibicion,Teleticket,https://teleticket.com.pe/todos,0.92,"Teleticket agenda confirma temporada del 16 al 30 de agosto en Mall del Sur"
2026-08-16,Futbol Fest X,2026-08-16,,,Deporplaza,Santiago de Surco,,Entretenimiento,Teleticket,https://teleticket.com.pe/todos,0.92,"Teleticket agenda confirma temporada del 16 al 30 de agosto en Deporplaza"
2026-08-16,Tour Monumental Club Universitario de Deportes,2026-08-16,,,Estadio Monumental U Marathon,Ate,,Deportes,Teleticket,https://teleticket.com.pe/todos,0.9,"Teleticket agenda lista visita al Estadio Monumental el 16 de agosto"
2026-08-16,Los 3 Cerditos Arlequin Teatro,2026-08-16,,,Teatro Auditorio Miraflores,Miraflores,,Teatro familiar,Teleticket,https://teleticket.com.pe/todos,0.9,"Teleticket agenda confirma temporada del 16 al 30 de agosto"
2026-08-16,Multiverso Sinfonico El llamado de los Vengadores,2026-08-16,,,Teatro Canout,Miraflores,,Musica,Teleticket,https://teleticket.com.pe/todos,0.9,"Teleticket agenda lista concierto del 16 de agosto"
2026-08-16,Las Guardianas Kpop show oficial internacional,2026-08-16,,,Auditorio San Agustin,San Isidro,,Entretenimiento,Teleticket,https://teleticket.com.pe/todos,0.9,"Teleticket agenda lista show familiar del 16 de agosto"
2026-08-16,Los Tres Chanchitos y el Lobo Feroz en Teatro Padua,2026-08-16,,,Auditorio San Antonio de Padua,Jesus Maria,,Teatro familiar,Teleticket,https://teleticket.com.pe/todos,0.9,"Teleticket agenda lista funcion del 16 de agosto"
2026-08-16,Un Principito en el Circo de la Chola Chabuca,2026-08-16,,,Explanada Makro CC Plaza Norte,Independencia,,Circo,Teleticket,https://teleticket.com.pe/todos,0.9,"Teleticket agenda confirma temporada del 16 al 24 de agosto"
2026-08-16,Circo de la Casa de Timoteo,2026-08-16,,,Megaplaza Independencia,Independencia,,Circo,Teleticket,https://teleticket.com.pe/todos,0.9,"Teleticket agenda confirma temporada del 16 al 30 de agosto"
2026-08-16,Gran Circo Estelar Carlos Villagran clasicos de Kiko,2026-08-16,,,Explanada CC Mall del Sur,San Juan de Miraflores,,Circo,Teleticket,https://teleticket.com.pe/todos,0.9,"Teleticket agenda lista funcion del 16 de agosto"
2026-08-16,El Gran Circo de Ucrania presenta Zirka,2026-08-16,,,Explanada Tribuna del Jockey Club,Santiago de Surco,,Circo,Teleticket,https://teleticket.com.pe/todos,0.9,"Teleticket agenda lista funcion del 16 de agosto"
2026-08-16,Gran Circo de Rusia 2026,2026-08-16,,,Explanada Olguin del Jockey,Santiago de Surco,,Circo,Teleticket,https://teleticket.com.pe/todos,0.9,"Teleticket agenda confirma temporada del 16 al 30 de agosto"
2026-08-16,Circo de las Estrellas Carlota la Reina del Pop,2026-08-16,,,Parque de las Leyendas Puerta 8,San Miguel,,Circo,Teleticket,https://teleticket.com.pe/todos,0.88,"Teleticket agenda confirma temporada del 16 al 30 de agosto"
