date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-08-13,EXPERIMENTA 2026,2026-08-13,08:00,,Gran Teatro Nacional,San Borja,"Av. Javier Prado Este 2225, San Borja, Lima",Festival Musica,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.86,EntradaLibre confirma festival del 6 de julio al 21 de agosto con sede principal en Lima en Gran Teatro Nacional; portada lista 13 de agosto 08:00
2026-08-13,Historia Oficio Archivo y Legado Antologia de Fotografia de Martin Chambi,2026-08-13,12:00,,Centro Cultural Inca Garcilaso,Cercado de Lima,"Jr. Ucayali 391, Cercado de Lima",Conversatorio Fotografia,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.91,Heptagrama confirma conversatorio con ingreso libre
2026-08-13,Vida y Obra del padre Hubert Lanssiers,2026-08-13,12:30,,Lugar de la Memoria LUM,Miraflores,"Calle San Martin 151, Miraflores, Lima",Cine Forum,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.91,Heptagrama confirma cine forum documental e ingreso libre
2026-08-13,CONOCE EL PALACIO DE JUSTICIA,2026-08-13,15:00,,Palacio de Justicia,Cercado de Lima,,Arquitectura Visita Guiada,EntradaLibre,https://entradalibre.me/event/lima-cromatica/,0.75,EntradaLibre related listing confirms date time district and category; address pending
2026-08-13,Club de Lectura Ribeyro Su Olor despues de la Lluvia,2026-08-13,16:00,,Biblioteca de la Casa de la Juventud Prolongada,Miraflores,"Calle Manuel Tovar 255, 2do piso, Miraflores, Lima",Club de lectura,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.90,Heptagrama confirma ingreso libre con inscripcion previa
2026-08-13,Musica y Poesia,2026-08-13,18:00,,Lugar de la Memoria LUM,Miraflores,"Calle San Martin 151, Miraflores, Lima",Recital,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.91,Heptagrama confirma recital con Alessandra Tenorio Andrea Cabel Nilton Maa y Abel Evangelista
2026-08-13,El Rey de la Comedia Carcelero Cineclub,2026-08-13,19:00,,Carcelero Cineclub,Cercado de Lima,"Jr. Cailloma 714, 3er piso, Salon 308, Cercado de Lima",Cine Club,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.90,Heptagrama confirma proyeccion con ingreso libre
2026-08-13,Los Osos de Nametoko cuento y taller,2026-08-13,19:00,,Centro Cultural Peruano Japones,Jesus Maria,"Av. Gregorio Escobedo 803, Residencial San Felipe, Jesus Maria, Lima",Lectura Taller,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.90,Heptagrama confirma lectura y taller en biblioteca Elena Kohatsu con ingreso libre e inscripcion previa
2026-08-13,Profundidad de Campo Proyecto Minero Tia Maria,2026-08-13,19:00,,Lugar de la Memoria LUM,Miraflores,"Calle San Martin 151, Miraflores, Lima",Cine Forum,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.91,Heptagrama confirma documental de Renzo Alva con ingreso libre
2026-08-13,Willaq Pirqa el Cine de mi Pueblo,2026-08-13,19:00,,Sala Armando Robles Godoy del Museo de la Nacion,San Borja,"Av. Javier Prado Este 2465, San Borja, Lima",Cine Club,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.91,Heptagrama confirma proyeccion por Dia Internacional de los Pueblos Indigenas con ingreso libre
