date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-07-14,EXPERIMENTA 2026,2026-07-14,08:00,22:00,"Gran Teatro Nacional / CC UPCH / CC Inca Garcilaso",San Borja,"Av. Javier Prado Este, San Borja",Music festival,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.92,"Runs through Aug 21; Lima programming mainly at Gran Teatro Nacional; some activities require registration"
2026-07-14,THE WARIS,2026-07-16,19:30,,,"San Juan de Lurigancho","San Juan de Lurigancho, Lima",Music,EntradaLibre,https://entradalibre.me/event_cat/musica/,0.72,"Surfaced in EntradaLibre music category current listings"
2026-07-14,LES PETITS CHANTEURS DE SAINT LOUIS DE PARIS,2026-07-15,19:00,,,"Miraflores","Miraflores, Lima",Music,EntradaLibre,https://entradalibre.me/event/por-el-peru/,0.74,"Related EntradaLibre current listing; venue not visible in captured listing"
2026-07-14,LA HISTORIA DE LA UNI 150 AÑOS: EL MUSICAL,2026-07-15,18:00,,,"Rímac","Rímac, Lima",Musical theatre,EntradaLibre,https://entradalibre.me/event/por-el-peru/,0.73,"Related EntradaLibre current listing; venue not visible in captured listing"
2026-07-14,FERIA DE MINERALES MES PATRIO,2026-07-16,11:00,,,"Miraflores","Miraflores, Lima",Fair,EntradaLibre,https://entradalibre.me/event/feria-planet-fiestas-patrias/,0.74,"Related EntradaLibre current listing; public fair"
2026-07-14,LA VOZ DEL VIENTO,2026-07-17,19:00,,,"San Isidro","San Isidro, Lima",Music,EntradaLibre,https://entradalibre.me/event/por-el-peru/,0.74,"Related EntradaLibre current listing"
2026-07-14,CUNT-PLEAÑOS DE OLENKA HD,2026-07-17,21:00,,,"Barranco","Barranco, Lima",Music,EntradaLibre,https://entradalibre.me/event/por-el-peru/,0.73,"Related EntradaLibre current listing"
2026-07-14,FERIA PLANET FIESTAS PATRIAS,2026-07-17,14:00,22:00,Coliseo Eduardo Dibós,San Borja,"Av. Angamos Este 2681, San Borja",Fair / pop culture,EntradaLibre,https://entradalibre.me/event/feria-planet-fiestas-patrias/,0.91,"Runs Jul 17-19; free entry; music, cosplay, food and independent makers"
2026-07-14,POR EL PERÚ,2026-07-18,09:00,11:00,Centro Cultural Universidad Peruana Cayetano Heredia,Miraflores,"Av. Armendáriz 445, Miraflores",Music,EntradaLibre,https://entradalibre.me/event/por-el-peru/,0.91,"Free CADENZA student concert; registration link listed by source"
2026-07-14,CUERPOS SONOROS,2026-07-18,19:00,,,"San Isidro","San Isidro, Lima",Music / performance,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.75,"Related EntradaLibre current listing"
2026-07-14,CAFESTIVAL,2026-07-18,11:00,,,"Barranco","Barranco, Lima",Fair / music,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.75,"Related EntradaLibre current listing"
2026-07-14,ALIANZA FRANCESA DE JESÚS MARÍA,2026-07-18,10:00,,,"Jesús María","Jesús María, Lima",Culture / anniversary,EntradaLibre,https://entradalibre.me/event/feria-planet-fiestas-patrias/,0.72,"Related EntradaLibre current listing"
2026-07-14,Casa Warner Bros.,2026-07-14,11:00,22:00,Explanada del Centro Comercial Plaza Norte,Independencia,"Av. Alfredo Mendiola 1400, Independencia",Immersive experience,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,"Heptagrama agenda lists daily family immersive experience; paid entry"
2026-07-14,Cherry Blossom - Experiencia Cultural Japonesa,2026-07-14,15:00,22:00,Zona Tangüis del Circuito Mágico del Agua,Cercado de Lima,"Av. Petit Thouars cdra. 7, Santa Beatriz",Festival,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,"Cosplay, live shows and family activities; Heptagrama lists for Jul 14 and Jul 19"
2026-07-14,Sacrificia - La Consagración de la Primavera,2026-07-14,20:00,,Auditorio del ICPNA,Miraflores,"Av. Angamos Oeste 120, Miraflores",Dance,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,"Part of XXXVIII Festival Danza Nueva"
2026-07-14,Jazz Club Van Jam - Concierto y Jam Abierto,2026-07-14,20:30,,El Gato Tulipán,Barranco,"Bajada de Baños 350, Barranco",Music,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,"Free-entry jazz concert and open jam listed for Jul 14"
2026-07-14,Animales - Tributo a Pink Floyd,2026-07-18,22:00,,Bar y Centro Cultural La Noche,Barranco,"Pasaje Sánchez Carrión 199 A, Barranco",Music,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.84,"Heptagrama lists Big Pink tribute on Saturday Jul 18"
2026-07-14,Con Guitarra y Cajón - Eva Ayllón,2026-07-18,22:00,,Centro de Convenciones Bianca,Barranco,"Av. Miguel Grau 135, Barranco",Music,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,"Heptagrama lists Jul 18 criolla concert"
2026-07-14,PRINCIPITO L'EXPÉRIENCE,2026-07-14,11:00,19:00,Mall del Sur,San Juan de Miraflores,"Av. Los Lirios y Av. Pedro Miotta, San Juan de Miraflores",Exhibition / family,Teleticket,https://teleticket.com.pe/todos,0.87,"Runs Jul 14-Aug 30; multiple daily time slots"
2026-07-14,FUTBOL FEST X,2026-07-14,,,Deporplaza,Santiago de Surco,"Deporplaza, Santiago de Surco",Entertainment,Teleticket,https://teleticket.com.pe/todos,0.84,"Runs Jul 14-Aug 30 according to Teleticket listing"
2026-07-14,EL GRAN CIRCO DE UCRANIA PRESENTA ZIRKA,2026-07-14,,,Explanada Tribuna del Jockey Club,Santiago de Surco,"Jockey Club, Santiago de Surco",Circus,Teleticket,https://teleticket.com.pe/todos,0.86,"Runs Jul 14-Aug 16 according to Teleticket listing"
2026-07-14,TERAPIA DE DESAHOGO,2026-07-14,,,La Estación de Barranco,Barranco,"La Estación de Barranco, Barranco",Entertainment,Teleticket,https://teleticket.com.pe/todos,0.84,"Runs Jul 14-Aug 18 according to Teleticket listing"
2026-07-14,EL SUEÑO DE DON JOSÉ DE SAN MARTÍN,2026-07-15,,,Teatro Juanita Tarnawiecki,Barranco,"Paseo Sáenz Peña 105, Barranco",Theatre,Teleticket,https://teleticket.com.pe/todos,0.86,"Runs Jul 15-Jul 29 according to Teleticket listing"
