date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-08-19,EXPERIMENTA 2026,2026-08-19,08:00,,San Borja,San Borja,,Festival / musica,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista festival musical en San Borja el miercoles 19 de agosto a las 08:00
2026-08-19,LA FORMA DEL SER,2026-08-19,08:00,,Ate,Ate,,Escultura / exposicion,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion/escultura en Ate el miercoles 19 de agosto a las 08:00; direccion no visible en listado
2026-08-19,BIBLIOTECA NACIONAL DEL PERU,2026-08-19,09:00,,Biblioteca Nacional del Peru,San Borja,,Exposicion / literatura,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista actividad en BNP San Borja el miercoles 19 de agosto a las 09:00
2026-08-19,LAS RUINAS DE MI CUERPO TODAVIA SABEN CANTAR,2026-08-19,09:00,,Cercado de Lima,Cercado de Lima,,Exposicion / pintura,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion de pintura en Cercado de Lima el miercoles 19 de agosto a las 09:00
2026-08-19,SUPERFICIES VITALES,2026-08-19,09:00,,Miraflores,Miraflores,,Exposicion / pintura,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion de pintura en Miraflores el miercoles 19 de agosto a las 09:00
2026-08-19,200 ANOS DE REBELDIA SILENCIOSA,2026-08-19,10:00,,San Juan de Lurigancho,San Juan de Lurigancho,,Exposicion / pintura,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion de pintura en San Juan de Lurigancho el miercoles 19 de agosto a las 10:00
2026-08-19,AL FINAL DEL DIA,2026-08-19,10:00,,San Isidro,San Isidro,,Cine / exposicion,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista cine/exposicion en San Isidro el miercoles 19 de agosto a las 10:00
2026-08-19,BUENOS DIAS MARIO,2026-08-19,10:00,,Cercado de Lima,Cercado de Lima,,Exposicion / literatura,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion/literatura en Cercado de Lima el miercoles 19 de agosto a las 10:00
2026-08-19,CAMPO DE FORMAS,2026-08-19,10:00,,San Isidro,San Isidro,,Exposicion / pintura,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion de pintura en San Isidro el miercoles 19 de agosto a las 10:00
2026-08-19,CHAMBI,2026-08-19,10:00,,Cercado de Lima,Cercado de Lima,,Exposicion / fotografia,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion fotografica en Cercado de Lima el miercoles 19 de agosto a las 10:00
2026-08-19,CHOQUEQUIRAO VR,2026-08-19,10:00,,Miraflores,Miraflores,,Exposicion / fotografia,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion/VR en Miraflores el miercoles 19 de agosto a las 10:00
2026-08-19,CONOCIENDO EL BOSQUE EL OLIVAR,2026-08-19,10:00,,Bosque El Olivar,San Isidro,,Medio ambiente / visita guiada,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista visita guiada ambiental en San Isidro el miercoles 19 de agosto a las 10:00
2026-08-19,ECOS DE PAPEL,2026-08-19,10:00,,Centro Cultural Peruano Japones,Jesus Maria,,Exposicion / grabado,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion de grabado en Jesus Maria el miercoles 19 de agosto a las 10:00
2026-08-19,EL ESPEJO INFINITO,2026-08-19,10:00,,Miraflores,Miraflores,,Exposicion / pintura,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion de pintura en Miraflores el miercoles 19 de agosto a las 10:00
2026-08-19,ENTRE EL CIELO Y LA TIERRA,2026-08-19,10:00,,Cercado de Lima,Cercado de Lima,,Exposicion / pintura,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion de pintura en Cercado de Lima el miercoles 19 de agosto a las 10:00
2026-08-19,EX LIBRIS. SENA DE IDENTIDAD,2026-08-19,10:00,,La Molina,La Molina,,Exposicion / grabado,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion de grabado en La Molina el miercoles 19 de agosto a las 10:00
2026-08-19,HISTORIA DE LOS PUEBLOS ORIGINARIOS,2026-08-19,10:00,,Cercado de Lima,Cercado de Lima,,Exposicion / pintura,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion de pintura en Cercado de Lima el miercoles 19 de agosto a las 10:00
2026-08-19,HUSARES: LA VIDA ES UNA REPETICION,2026-08-19,10:00,,Cercado de Lima,Cercado de Lima,,Exposicion / fotografia,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion fotografica en Cercado de Lima el miercoles 19 de agosto a las 10:00
