date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-08-26,La forma del ser,2026-08-26,08:00,17:00,Centro Cultural de Ate,Ate,"Carretera Central km 7.5, Ate, Lima, Peru",Exposicion,EntradaLibre,https://entradalibre.me/event/la-forma-del-ser/,0.94,Exposicion gratuita vigente hasta 2026-09-10; horario regular de centro cultural.
2026-08-26,Corre Lola Corre,2026-08-26,19:00,,Cine Caleta,Barranco,"Aurelio Souza 225, Barranco, Lima, Peru",Cine,EntradaLibre,https://entradalibre.me/event/corre-lola-corre-2/,0.90,Proyeccion gratuita listada para Cine Caleta.
2026-08-26,Requiem por un sueno,2026-08-27,19:00,22:00,Cine Caleta,Barranco,"Aurelio Souza 225, Barranco, Lima, Peru",Cine,EntradaLibre,https://entradalibre.me/event/requiem-por-un-sueno-2/,0.95,Apertura 19:00; pelicula inicia 20:00; mayores de 18.
2026-08-26,Panico en el parque,2026-08-27,18:30,,Centro Cultural San Marcos,Cercado de Lima,"Av. Nicolas de Pierola 1222, Cercado de Lima, Lima, Peru",Cine,EntradaLibre,https://entradalibre.me/event/panico-en-el-parque/,0.87,Proyeccion gratuita tambien referenciada por agenda cultural.
2026-08-26,Zezé,2026-08-29,,,,Lima,,Teatro / intervencion,EntradaLibre,https://entradalibre.me/event/zeze-9/,0.78,Proyecto con marioneta inspirado en Mi planta de naranja lima; detalles de horario/venue incompletos en fuente accesible.
2026-08-26,Cuéntame cuando llegue,2026-09-05,,,,Lima,,Teatro familiar,EntradaLibre,https://entradalibre.me/event/cuentame-cuando-llegue/,0.82,Obra familiar cada sabado de setiembre; fecha normalizada al primer sabado publicado.
2026-08-26,Emergent Open Air,2026-08-29,15:00,,,Cercado de Lima,,Festival / musica,EntradaLibre,https://entradalibre.me/event/festival-de-la-primavera/,0.81,Listado en pagina de eventos relacionados de EntradaLibre.
2026-08-26,Magdalena Rap,2026-08-29,17:00,,,Magdalena del Mar,,Festival / musica,EntradaLibre,https://entradalibre.me/event/festival-de-la-primavera/,0.80,Listado en pagina de eventos relacionados de EntradaLibre.
2026-08-26,Festival Cafesazo Peruano 2026,2026-08-29,10:00,,,Jesus Maria,,Festival / gastronomia,EntradaLibre,https://entradalibre.me/event/festival-de-la-primavera/,0.80,Listado en pagina de eventos relacionados de EntradaLibre.
2026-08-26,Casa Warner Bros. Experiencia inmersiva,2026-08-26,11:00,22:00,Explanada del C.C. Plaza Norte,Independencia,"Av. Alfredo Mendiola 1400, Independencia, Lima, Peru",Experiencia inmersiva,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.92,Tambien aparece en la semana del 27-30 de agosto.
