date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-09-15,EL EMBRUJO CROMATICO DEL NEOINDIGENISMO DE URBINA,2026-09-15,09:00,,San Borja,San Borja,"San Borja, Lima, Peru",Exposicion/Pintura,EntradaLibre,https://entradalibre.me/,0.78,Listado semanal de EntradaLibre; falta sede en resumen.
2026-09-15,KARRYCATURAS: 50 GESTOS UNIVERSALES,2026-09-15,09:00,,Callao,Callao,"Callao, Lima Metropolitana, Peru",Exposicion/Ilustracion,EntradaLibre,https://entradalibre.me/,0.73,"Listado semanal de EntradaLibre; localidad Callao, detalles no abiertos."
2026-09-15,LAS RUINAS DE MI CUERPO TODAVIA SABEN CANTAR,2026-09-15,09:00,,Cercado de Lima,Cercado de Lima,"Cercado de Lima, Lima, Peru",Exposicion/Pintura,EntradaLibre,https://entradalibre.me/,0.78,Listado semanal de EntradaLibre; falta sede en resumen.
2026-09-15,WASINMAN KUTISPA,2026-09-15,09:30,16:30,Ministerio de Cultura del Peru,San Borja,"Av. Javier Prado Este 2465, San Borja, Lima, Peru",Exposicion/Patrimonio,EntradaLibre,https://entradalibre.me/event/wasinman-kutispa-2/,0.95,Exposicion temporal de bienes culturales recuperados; hasta el 27 de septiembre.
2026-09-15,NOA IKANAI,2026-09-15,10:00,20:00,Casa O'Higgins,Cercado de Lima,"Jiron de la Union 554, Cercado de Lima, Lima, Peru",Exposicion/Cultura,EntradaLibre,https://entradalibre.me/event/noa-ikanai/,0.94,"Exposicion shipibo-konibo; del 10 al 30 de septiembre, martes a domingo."
2026-09-15,PERUANO UNIVERSAL,2026-09-15,10:00,22:00,Alianza Francesa,Miraflores,"Av. Arequipa 4595, Miraflores, Lima, Peru",Exposicion,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,Muestra antologica de Felipe Benavides Barreda; vigente hasta el 19 de setiembre.
2026-09-15,CASA WARNER BROS. EXPERIENCIA INMERSIVA,2026-09-15,11:00,22:00,Explanada del Centro Comercial Plaza Norte,Independencia,"Av. Alfredo Mendiola 1400, cruce con Av. Tomas Valle, Independencia, Lima, Peru",Familia/Experiencia inmersiva,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Heptagrama lista experiencia familiar con dieciocho salas; fecha de semana actual.
2026-09-15,DIAGNOSTICO DE UN SONANTE,2026-09-15,11:00,19:00,Espacio Cultural Casa Rubens,Pueblo Libre,"Calle Benigno Cornejo 449, Pueblo Libre, Lima, Peru",Exposicion/Pintura,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,Muestra vigente hasta el 20 de setiembre; martes a domingo.
2026-09-15,SONAR CON FUEGO,2026-09-15,11:00,19:00,ICPNA Miraflores,Miraflores,"Av. Angamos Oeste 120, Miraflores, Lima, Peru",Exposicion,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,Proyecto de Maria Abaddon; vigente hasta el 27 de setiembre.
2026-09-15,CRONICA DE UN ESPECTACULO [ELECCIONES PERU],2026-09-15,16:00,20:00,Magenta Galeria,Barranco,"Av. Lima 149, Barranco, Lima, Peru",Exposicion/Fotografia,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,Muestra vigente hasta el 15 de setiembre; horario martes a sabado.
2026-09-15,CINE CLUB: ACCATTONE,2026-09-15,18:30,,Auditorio del Centro Cultural San Marcos,Cercado de Lima,"Av. Nicolas de Pierola 1222 / Jr. Azangaro cdra. 8 s/n, Parque Universitario, Lima, Peru",Cine/Cultura,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.90,Cine Club San Marcos; ingreso libre segun Heptagrama.
2026-09-15,EL EFECTO LONDON FASHION WEEK,2026-09-15,18:30,,Auditorio del Britanico Pueblo Libre,Pueblo Libre,"Av. Simon Bolivar 598, Pueblo Libre, Lima, Peru",Conversatorio/Moda,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.89,Conversatorio gratuito listado por Heptagrama.
2026-09-15,CORO DEL BRITANICO,2026-09-15,19:30,21:00,Britanico Santa Anita,Santa Anita,"Av. Los Ruiseñores 215, Santa Anita, Lima, Peru",Musica/Concierto,EntradaLibre,https://entradalibre.me/event/coro-del-britanico-15/,0.96,EntradaLibre detalla evento gratuito con reparto de tickets una hora antes.
2026-09-15,DIALOGO A TRAVES DEL TIEMPO,2026-09-15,19:30,,Miraflores,Miraflores,"Miraflores, Lima, Peru",Musica/Concierto,EntradaLibre,https://entradalibre.me/event/coro-del-britanico-15/,0.78,Aparece como evento relacionado vigente de EntradaLibre para el 15 de septiembre; falta direccion en resumen.
2026-09-15,ASESINATO EN EL EXPRESO ORIENTE,2026-09-15,20:00,,Teatro de la Universidad de Lima,Santiago de Surco,"Jr. Cruz del Sur 206 puerta 9, Monterrico, Santiago de Surco, Lima, Peru",Teatro,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Montaje de Agatha Christie en Teatro Universidad de Lima.
2026-09-15,EL LAGO DE LOS CISNES - BALLET MUNICIPAL DE LIMA,2026-09-15,20:00,,Teatro Municipal,Cercado de Lima,"Jr. Ica 377, Cercado de Lima, Lima, Peru",Danza/Musica,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.92,Heptagrama lista funcion a las 8:00 pm; tambien aparece en Teleticket como temporada desde el 18 SEP.
2026-09-15,EL REY DE LA VELA,2026-09-15,20:00,,Casa de Rusia,Jesus Maria,"Av. Felipe Salaverry 774, Jesus Maria, Lima, Peru",Teatro,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Obra de Oswald de Andrade por Especialidad de Teatro PUCP.
2026-09-15,I.D.I.O.T.A.,2026-09-15,20:00,,Teatro de la Alianza Francesa,Miraflores,"Av. Arequipa 4595, Miraflores, Lima, Peru",Teatro,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Obra de Jordi Casanovas en Alianza Francesa segun Heptagrama.
2026-09-15,LA CABANA,2026-09-15,20:00,,Teatro Marsano,Miraflores,"Calle General Suarez 409, Miraflores, Lima, Peru",Teatro,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Obra de Sandy Rustin listada por Heptagrama.
2026-09-15,CALAMARO EN LIMA,2026-09-15,,,Estadio San Marcos,Lima,"Av. Venezuela s/n, Lima, Peru",Musica/Concierto,Teleticket,https://teleticket.com.pe/,0.91,Teleticket lista concierto el 15 de setiembre.
2026-09-15,TEMPORADA DE ABONO 2026,2026-09-15,,,Auditorio del Colegio Santa Ursula,San Isidro,"San Isidro, Lima, Peru",Musica/Clasica,Teleticket,https://teleticket.com.pe/conciertos,0.84,Teleticket lista temporada del 15 de setiembre al 11 de noviembre.
