date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-08-18,EXPERIMENTA 2026,2026-08-18,08:00,,San Borja,San Borja,,Festival / musica,EntradaLibre,https://entradalibre.me/eventos/,0.86,EntradaLibre lista festival musical en San Borja el martes 18 de agosto a las 08:00
2026-08-18,LA FORMA DEL SER,2026-08-18,08:00,,Ate,Ate,,Escultura / exposicion,EntradaLibre,https://entradalibre.me/eventos/,0.86,EntradaLibre lista evento en Lima el martes 18 de agosto a las 08:00; direccion no visible en listado
2026-08-18,BIBLIOTECA NACIONAL DEL PERU,2026-08-18,09:00,,Biblioteca Nacional del Peru,San Borja,,Exposicion / literatura,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion/literatura en San Borja el martes 18 de agosto a las 09:00
2026-08-18,EL PERU QUE DESCUBRIMOS AL MIRAR JUNTOS,2026-08-18,09:00,,Museo Jose Carlos Mariategui,Cercado de Lima,"Jr. Washington 1946, Cercado de Lima",Exposicion / pintura,EntradaLibre,https://entradalibre.me/eventos/,0.85,EntradaLibre lista exposicion en Cercado de Lima el martes 18 de agosto a las 09:00
2026-08-18,HIROSHIMA,2026-08-18,09:00,,Centro Cultural Peruano Japones,Jesus Maria,"Av. Gregorio Escobedo 803, Residencial San Felipe, Jesus Maria",Exposicion / historia,EntradaLibre,https://entradalibre.me/eventos/,0.85,EntradaLibre lista exposicion en Jesus Maria el martes 18 de agosto a las 09:00
2026-08-18,JOSE TOLA: LA DANZA DE LAS SOMBRAS VIVAS,2026-08-18,09:00,,Rimac,Rimac,,Exposicion / pintura,EntradaLibre,https://entradalibre.me/eventos/,0.83,EntradaLibre lista exposicion en Rimac el martes 18 de agosto a las 09:00
2026-08-18,SUPERFICIES VITALES,2026-08-18,09:00,,Miraflores,Miraflores,,Exposicion / pintura,EntradaLibre,https://entradalibre.me/eventos/,0.86,EntradaLibre lista exposicion en Miraflores el martes 18 de agosto a las 09:00
2026-08-18,VESTIGIOS DE LO INVISIBLE,2026-08-18,09:00,,San Isidro,San Isidro,,Exposicion / pintura,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion en San Isidro el martes 18 de agosto a las 09:00
2026-08-18,200 ANOS DE REBELDIA SILENCIOSA,2026-08-18,10:00,,San Juan de Lurigancho,San Juan de Lurigancho,,Exposicion / pintura,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion en San Juan de Lurigancho el martes 18 de agosto a las 10:00
2026-08-18,AL FINAL DEL DIA,2026-08-18,10:00,,San Isidro,San Isidro,,Cine / exposicion,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista cine/exposicion en San Isidro el martes 18 de agosto a las 10:00
2026-08-18,Artesanos de Miraflores FAM,2026-08-18,11:00,21:00,Parque Central,Miraflores,"Av. Diagonal s/n, Miraflores",Feria,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.92,Agenda Heptagrama martes 18: feria de artesania con ingreso libre
