date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-08-24,10 Bienal de Tipografia Latinoamericana,2026-08-24,09:00,20:00,Toulouse Lautrec Chacarilla,Santiago de Surco,"Avenida Primavera 970, Santiago de Surco, Lima",Exposicion,EntradaLibre,https://entradalibre.me/event/10-a-bienal-de-tipografia-latinoamericana/,0.95,"Abre el 24 de agosto y va hasta el 12 de septiembre; ingreso libre reportado por EntradaLibre"
2026-08-24,Campo de Formas,2026-08-24,10:00,19:30,Voma & Amigos,San Isidro,"Avenida Alvarez Calderon 111, San Isidro",Exposicion,EntradaLibre,https://entradalibre.me/event/campo-de-formas/,0.91,"Evento vigente hasta el 12 de septiembre segun EntradaLibre"
2026-08-24,Persistencia de la Mirada,2026-08-24,10:00,,No especificado,San Miguel,"San Miguel, Lima",Exposicion,EntradaLibre,https://entradalibre.me/event/casa-de-la-cultura-criolla-rosa-mercedes-ayarza/,0.72,"Listado relacionado en EntradaLibre con hora y distrito; detalle limitado"
2026-08-24,A World of Masks,2026-08-24,17:00,,No especificado,Cercado de Lima,"Cercado de Lima, Lima",Exposicion,EntradaLibre,https://entradalibre.me/event/casa-de-la-cultura-criolla-rosa-mercedes-ayarza/,0.70,"Listado relacionado en EntradaLibre desde 22 de agosto; posible evento vigente"
2026-08-24,Entre Calles Recuerdos y Emociones,2026-08-24,10:00,,No especificado,Miraflores,"Miraflores, Lima",Exposicion,EntradaLibre,https://entradalibre.me/event/casa-de-la-cultura-criolla-rosa-mercedes-ayarza/,0.70,"Listado relacionado en EntradaLibre desde 22 de agosto; posible evento vigente"
2026-08-25,Amistad Polaco-Peruana,2026-08-25,19:00,,No especificado,Jesus Maria,"Jesus Maria, Lima",Musica,EntradaLibre,https://entradalibre.me/event/plaza-manco-capac-open-air/,0.78,"Evento relacionado visible en EntradaLibre; sede no visible en snippet"
2026-08-26,Voz y Tradicion,2026-08-26,19:30,,No especificado,Miraflores,"Miraflores, Lima",Concierto,EntradaLibre,https://entradalibre.me/event/plaza-manco-capac-open-air/,0.78,"Evento relacionado visible en EntradaLibre; sede no visible en snippet"
2026-08-28,Dia Mundial del Folklore,2026-08-28,19:00,,No especificado,San Martin de Porres,"San Martin de Porres, Lima",Concierto,EntradaLibre,https://entradalibre.me/event/plaza-manco-capac-open-air/,0.78,"Evento relacionado visible en EntradaLibre; sede no visible en snippet"
2026-08-29,Magdalena Rap,2026-08-29,17:00,,No especificado,Magdalena del Mar,"Magdalena del Mar, Lima",Musica / recital,EntradaLibre,https://entradalibre.me/event/plaza-manco-capac-open-air/,0.78,"Evento relacionado visible en EntradaLibre; sede no visible en snippet"
2026-08-29,Festival Internacional Rima que Rima,2026-08-29,16:30,,No especificado,No especificado,"Lima, Peru",Festival / musica,EntradaLibre,https://entradalibre.me/event/plaza-manco-capac-open-air/,0.70,"Evento relacionado visible en EntradaLibre; sede y distrito no visibles"
2026-08-24,Con las Calles Caligarianas y tambien Luminosas,2026-08-24,19:00,,Sala Siete Setenta y Alicia Cox de Larco del Centro Cultural Ricardo Palma,Miraflores,"Av. Jose Larco 770, Miraflores",Exposicion,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,"Exposicion de Gracia Teruya Revilla; Heptagrama indica vigencia hasta el 6 de septiembre e ingreso libre"
2026-08-25,Nadie Nos Pidio Que Volvamos Stand Up Comedy,2026-08-25,,,La Estacion de Barranco,Barranco,"Av. Pedro de Osma 112, Barranco",Humor,Teleticket,https://teleticket.com.pe/todos,0.88,"Fecha y venue confirmados en listado de Teleticket; hora no visible"
2026-08-25,Temporada de Abono 2026,2026-08-25,,,Auditorio del Colegio Santa Ursula,San Isidro,"San Isidro, Lima",Musica,Teleticket,https://teleticket.com.pe/todos,0.84,"Rango 25 de agosto al 11 de noviembre en Teleticket"
2026-08-25,Futbol Fest X,2026-08-25,,,Deporplaza,Santiago de Surco,"Santiago de Surco, Lima",Entretenimiento,Teleticket,https://teleticket.com.pe/todos,0.84,"Rango 25 al 30 de agosto en Teleticket"
2026-08-27,Los Hijos de Bernarda Alba,2026-08-27,,,Auditorio del Centro Cultural de Jesus Maria,Jesus Maria,"Av. Horacio Urteaga 535, Jesus Maria",Teatro,Teleticket,https://teleticket.com.pe/todos,0.88,"Fecha y sede confirmadas en Teleticket"
2026-08-27,Gran Circo de Rusia 2026,2026-08-27,,,Explanada Olguin del Jockey,Santiago de Surco,"Av. Manuel Olguin 170, Santiago de Surco",Circo,Teleticket,https://teleticket.com.pe/todos,0.86,"Rango 27 al 30 de agosto en Teleticket"
2026-08-27,Marco Zunino - Mi Vida en Musicales,2026-08-27,,,Teatro NOS PUCP,San Isidro,"Av. Camino Real 1037, San Isidro",Musica,Teleticket,https://teleticket.com.pe/todos,0.88,"Rango 27 al 30 de agosto en Teleticket"
2026-08-27,Sinfonia 360 - Michael Jackson,2026-08-27,,,La Cupula de las Artes,Santiago de Surco,"Av. Manuel Olguin 200, Santiago de Surco",Musica,Teleticket,https://teleticket.com.pe/todos,0.86,"Rango 27 de agosto al 19 de septiembre en Teleticket"
2026-08-27,Se Busca Marido Cama Afuera,2026-08-27,,,C.C. Bianca,Barranco,"Av. Miguel Grau 135, Barranco",Teatro,Teleticket,https://teleticket.com.pe/todos,0.88,"Rango 27 de agosto al 24 de septiembre en Teleticket"
2026-08-27,Yaco y el Loco,2026-08-27,,,Lima Comedy Club,Miraflores,"Miraflores, Lima",Humor,Teleticket,https://teleticket.com.pe/todos,0.84,"Rango 27 de agosto al 29 de octubre en Teleticket"
2026-08-27,William Luna en Concierto Intimo,2026-08-27,,,La Estacion de Barranco,Barranco,"Av. Pedro de Osma 112, Barranco",Musica,Teleticket,https://teleticket.com.pe/todos,0.88,"Fecha y sede confirmadas en Teleticket"
2026-08-27,Brunella Torpoco Sin Limites,2026-08-27,,,Centro de Convenciones Maracana,Jesus Maria,"Jesus Maria, Lima",Musica,Teleticket,https://teleticket.com.pe/todos,0.88,"Fecha y sede confirmadas en Teleticket"
2026-08-28,Bohemia Noche Vol. 1,2026-08-28,,,Lima Comedy Club,Miraflores,"Miraflores, Lima",Musica,Teleticket,https://teleticket.com.pe/todos,0.86,"Fecha y sede confirmadas en Teleticket"
2026-08-28,Huevos Revueltos - Enanitos Verdes y Hombres G,2026-08-28,,,Rock And Pez,Miraflores,"Miraflores, Lima",Musica,Teleticket,https://teleticket.com.pe/todos,0.88,"Fecha y sede confirmadas en Teleticket"
2026-08-28,Guapotes en Vivo,2026-08-28,,,Teatro Canout,Miraflores,"Av. Petit Thouars 4550, Miraflores",Teatro,Teleticket,https://teleticket.com.pe/todos,0.88,"Rango 28 al 29 de agosto en Teleticket"
2026-08-28,Fiesta Peru - La Penita,2026-08-28,,,Centro de Convenciones Maracana,Jesus Maria,"Jesus Maria, Lima",Musica,Teleticket,https://teleticket.com.pe/todos,0.86,"Rango 28 de agosto al 5 de septiembre en Teleticket"
2026-08-28,Comedy Sessions en Luoxo Hotel,2026-08-28,,,Hotel Luoxo,San Isidro,"San Isidro, Lima",Humor,Teleticket,https://teleticket.com.pe/todos,0.86,"Rango 28 de agosto al 26 de septiembre en Teleticket"
2026-08-28,Corazon de Loba,2026-08-28,,,Teatro Claretiano,San Miguel,"San Miguel, Lima",Teatro,Teleticket,https://teleticket.com.pe/todos,0.88,"Rango 28 al 30 de agosto en Teleticket"
2026-08-28,Suegras,2026-08-28,,,Teatro Auditorio Miraflores,Miraflores,"Miraflores, Lima",Teatro,Teleticket,https://teleticket.com.pe/todos,0.88,"Rango 28 de agosto al 12 de septiembre en Teleticket"
2026-08-28,Llego la Salsa a Barranco: Poder Salsero,2026-08-28,,,Pena del Carajo,Barranco,"Barranco, Lima",Musica,Teleticket,https://teleticket.com.pe/todos,0.88,"Fecha y sede confirmadas en Teleticket"
2026-08-29,Paulo Londra en Lima,2026-08-29,21:00,,Estadio Nacional,Cercado de Lima,"Calle Jose Diaz s/n, Lima",Musica,Teleticket,https://teleticket.com.pe/conciertos,0.91,"Teleticket confirma fecha; Bandsintown confirma 9 PM en Estadio Nacional del Peru"
2026-08-29,Los 3 Cerditos - Arlequin Teatro,2026-08-29,,,Teatro Auditorio Miraflores,Miraflores,"Miraflores, Lima",Teatro familiar,Teleticket,https://teleticket.com.pe/todos,0.86,"Rango 29 al 30 de agosto en Teleticket"
2026-08-29,Jugando con el Lobo Feroz,2026-08-29,,,Teatro Juanita Tarnawiecki,Barranco,"Paseo Saenz Pena 105, Barranco",Teatro familiar,Teleticket,https://teleticket.com.pe/todos,0.86,"Fecha y sede confirmadas en Teleticket"
