date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-09-06,Museo Pachacamac,2026-09-06,09:00,,Museo Pachacamac,Pachacamac,"Antigua Carretera Panamericana Sur Km 31.5, Pachacamac",Museo/Visita guiada,EntradaLibre,https://entradalibre.me/event/museo-pachacamac/,0.82,Relacionado listado por EntradaLibre para domingo 6; verificar detalle porque la pagina principal abierta conserva ficha antigua.
2026-09-06,Pasarela Somos Clave,2026-09-06,19:00,,Cercado de Lima,Cercado de Lima,,Cultura/Clausura,EntradaLibre,https://entradalibre.me/event/dia-de-la-historieta-peruana/,0.74,Detectado como evento relacionado de EntradaLibre; URL especifica no confirmada.
2026-09-06,La strada,2026-09-07,18:30,20:30,Centro Cultural de San Marcos,Cercado de Lima,"Avenida Nicolas de Pierola 1222, Cercado de Lima",Cine,EntradaLibre,https://entradalibre.me/event/la-strada/,0.96,Ciclo Fellini y Pasolini; ingreso libre.
2026-09-06,Felipe Benavides,2026-09-07,19:00,,Miraflores,Miraflores,,Conversatorio/Medio ambiente,EntradaLibre,https://entradalibre.me/event/dia-de-la-historieta-peruana/,0.72,Detectado como evento relacionado de EntradaLibre; URL especifica no confirmada.
2026-09-06,Cantagallo,2026-09-09,18:00,,Cercado de Lima,Cercado de Lima,,Conversatorio/Cultura,EntradaLibre,https://entradalibre.me/event/dia-de-la-historieta-peruana/,0.72,Detectado como evento relacionado de EntradaLibre; URL especifica no confirmada.
2026-09-06,De la habitacion propia al bolsillo,2026-09-10,18:00,,Miraflores,Miraflores,,Conversatorio/Cultura,EntradaLibre,https://entradalibre.me/event/dia-de-la-historieta-peruana/,0.72,Detectado como evento relacionado de EntradaLibre; URL especifica no confirmada.
2026-09-06,Dia de la Historieta Peruana,2026-09-12,16:00,19:00,Casa de la Literatura Peruana,Cercado de Lima,"Jiron Ancash 207, Cercado de Lima",Conversatorio/Cultura,EntradaLibre,https://entradalibre.me/event/dia-de-la-historieta-peruana/,0.97,Acto protocolar y conversatorio; ingreso libre.
2026-09-06,200 anos de rebeldia silenciosa,2026-09-12,12:00,,San Juan de Lurigancho,San Juan de Lurigancho,,Conversatorio/Pintura,EntradaLibre,https://entradalibre.me/event/dia-de-la-historieta-peruana/,0.72,Detectado como evento relacionado de EntradaLibre; URL especifica no confirmada.
2026-09-06,Casa Warner Bros. experiencia inmersiva,2026-09-06,11:00,22:00,Explanada CC Plaza Norte,Independencia,"Av. Alfredo Mendiola 1400, Independencia",Experiencia inmersiva,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Actividad familiar pagada; produccion CADE.
2026-09-06,Flotante,2026-09-06,11:00,,Teatro Juan Julio Wicht del CC Universidad del Pacifico,Jesus Maria,"Jr. Luis Sanchez Cerro 2121, Jesus Maria",Teatro inmersivo,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Funciones 11:00 y 12:00.
2026-09-06,Airosa,2026-09-06,15:00,,Carpa La Tarumba del CC Cenco Lima Sur,Chorrillos,"Av. Paseo de la Republica 355, Urb. Matellini",Teatro/Circo,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Funciones 15:00, 17:30 y 20:00.
2026-09-06,El sueno de Mickey Mouse,2026-09-06,16:00,,Jazz Zone,Miraflores,"Av. La Paz 646, Pasaje El Suche, Miraflores",Teatro familiar,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.85,Funcion familiar dominical.
2026-09-06,Los Tres Chanchitos,2026-09-06,17:00,,Jazz Zone,Miraflores,"Av. La Paz 646, Pasaje El Suche, Miraflores",Teatro familiar,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.85,Funcion familiar dominical.
2026-09-06,Cafe sin Azucar,2026-09-06,19:00,,Jazz Zone,Miraflores,"Av. La Paz 646, Pasaje El Suche, Miraflores",Teatro,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.85,Obra teatral de Andres Narrea.
2026-09-06,La raiz del sufrimiento,2026-09-06,10:00,,Centro de Meditacion Kadampa,Magdalena del Mar,"Av. Manuel Gonzales Prada 535, Magdalena del Mar",Clase/Wellness,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.84,Clase de meditacion; entrada S/25.
