date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-08-20,LA FORMA DEL SER,2026-08-20,08:00,,Ate,Ate,,Escultura / exposicion,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion/escultura en Ate para jueves 20 de agosto a las 08:00; direccion no visible en listado
2026-08-20,EXPERIMENTA 2026,2026-08-20,08:00,,San Borja,San Borja,,Festival / musica,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista festival musical en San Borja para jueves 20 de agosto a las 08:00
2026-08-20,SUPERFICIES VITALES,2026-08-20,09:00,,Miraflores,Miraflores,,Exposicion / pintura,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion de pintura en Miraflores para jueves 20 de agosto a las 09:00
2026-08-20,ENTRE CLAUSTROS Y ACUARELAS,2026-08-20,09:00,,Cercado de Lima,Cercado de Lima,,Exposicion / pintura,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion de pintura en Cercado de Lima para jueves 20 de agosto a las 09:00
2026-08-20,BIBLIOTECA NACIONAL DEL PERU,2026-08-20,09:00,,Biblioteca Nacional del Peru,San Borja,,Exposicion / literatura,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista actividad en BNP San Borja para jueves 20 de agosto a las 09:00
2026-08-20,VESTIGIOS DE LO INVISIBLE,2026-08-20,09:00,,San Isidro,San Isidro,,Exposicion / pintura,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion de pintura en San Isidro para jueves 20 de agosto a las 09:00
2026-08-20,HIROSHIMA,2026-08-20,09:00,,Jesus Maria,Jesus Maria,,Exposicion / historia,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion historica en Jesus Maria para jueves 20 de agosto a las 09:00
2026-08-20,EL PERU QUE DESCUBRIMOS AL MIRAR JUNTOS,2026-08-20,09:00,,Cercado de Lima,Cercado de Lima,,Exposicion / pintura,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion de pintura en Cercado de Lima para jueves 20 de agosto a las 09:00
2026-08-20,EL EMBRUJO CROMATICO DEL NEOINDIGENISMO DE URBINA,2026-08-20,09:00,,San Borja,San Borja,,Exposicion / pintura,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion de pintura en San Borja para jueves 20 de agosto a las 09:00
2026-08-20,JOSE TOLA: LA DANZA DE LAS SOMBRAS VIVAS,2026-08-20,09:00,,Rimac,Rimac,,Exposicion / pintura,EntradaLibre,https://entradalibre.me/eventos/,0.84,EntradaLibre lista exposicion en Rimac para jueves 20 de agosto a las 09:00
2026-08-20,El Principito L'Experience,2026-08-20,11:00,,Centro Comercial Mall del Sur,San Juan de Miraflores,"Av. Los Lirios y Av. Pedro Miotta",Experiencia inmersiva,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,Heptagrama agenda cultural lista funciones 11:00 13:00 15:00 17:00 y 19:00
2026-08-20,Artesanos de Miraflores FAM,2026-08-20,11:00,21:00,Parque Central,Miraflores,Av. Diagonal s/n,Feria,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Ingreso libre; horario publicado de 11:00 a 21:00 para jueves 20
2026-08-20,Casa Warner Bros.,2026-08-20,11:00,22:00,Explanada del Centro Comercial Plaza Norte,Independencia,"Av. Alfredo Mendiola 1400",Experiencia inmersiva,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,Experiencia inmersiva familiar listada de 11:00 a 22:00
2026-08-20,Airosa,2026-08-20,15:00,,Carpa La Tarumba del Centro Comercial Cenco Lima Sur,Chorrillos,"Av. Paseo de la Republica 355, Urbanizacion Matellini",Teatro / circo,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,Heptagrama lista funciones 15:00 17:30 y 20:00
