date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-07-08,Concurso Nacional de Buenas Practicas Interculturales,2026-07-08,19:30,21:30,Gran Teatro Nacional,San Borja,"Av. Javier Prado Este 2225, San Borja",Music/Culture,EntradaLibre,https://entradalibre.me/event/concurso-nacional-de-buenas-practicas-interculturales/,0.90,Free award event with invited artists; registration required
2026-07-08,Intihuatana - Cuarteto Tana,2026-07-08,19:00,,Centro Cultural Inca Garcilaso,Cercado de Lima,"Jr. Ucayali 391, Cercado de Lima",Music,EntradaLibre,https://entradalibre.me/event_cat/musica/,0.86,Free Festival Experimenta concert surfaced in EntradaLibre/Heptagrama
2026-07-08,Experimenta 2026,2026-07-08,,,Gran Teatro Nacional,San Borja,"Av. Javier Prado Este 2225, San Borja",Music festival,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.88,Runs 2026-07-06 to 2026-08-21; some activities require prior registration
2026-07-08,Ellas en la Guitarra,2026-07-09,19:30,,Centro Cultural Cayetano Heredia,Miraflores,"Av. Armendariz 445, Miraflores",Music,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.82,Related EntradaLibre listing; free with prior registration
2026-07-08,Somos Clave,2026-07-09,19:30,21:30,Amanqae Cafe y Cultura,Cercado de Lima,"Jiron Ica 281, Cercado de Lima",Art exhibition,EntradaLibre,https://entradalibre.me/event/somos-clave/,0.87,Opening with live music; free listing
2026-07-08,Sonidos que Cuentan,2026-07-10,18:30,,Britanico Los Jardines,San Martin de Porres,"Av. Alfredo Mendiola 1200, San Martin de Porres",Music,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.80,Related free concert listing
2026-07-08,Festi Patitas Saludables,2026-07-11,09:00,,Brena,Brena,,Festival/Wellness,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.74,Related EntradaLibre listing; venue detail not captured
2026-07-08,"Drag, Cuerpo e Identidad",2026-07-11,11:00,,Jesus Maria,Jesus Maria,,Workshop/Theatre,EntradaLibre,https://entradalibre.me/event/nuestro-festival-2/,0.75,Related EntradaLibre listing; district-only venue data
2026-07-08,Sonidos que Cuentan,2026-07-11,11:30,,La Molina,La Molina,,Music,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.76,Related EntradaLibre listing; district-only venue data
2026-07-08,Sonidos que Cuentan,2026-07-11,16:30,,Pueblo Libre,Pueblo Libre,,Music,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.76,Related EntradaLibre listing; district-only venue data
