date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-09-08,LA FORMA DEL SER,2026-09-08,08:00,17:00,Centro Cultural de Ate,Ate,"Centro Cultural de Ate, 7.5 Km, Ctra. Central, Ate, Lima, Peru",Exposicion/Escultura,EntradaLibre,https://entradalibre.me/event/la-forma-del-ser/,0.96,"Muestra vigente del 14 de agosto al 10 de septiembre; horario confirmado lunes a viernes."
2026-09-08,10.a BIENAL DE TIPOGRAFIA LATINOAMERICANA,2026-09-08,09:00,20:00,Toulouse Lautrec Chacarilla,Santiago de Surco,"Avenida Primavera 970, Santiago de Surco, Lima, Peru",Exposicion/Diseno,EntradaLibre,https://entradalibre.me/event/10-a-bienal-de-tipografia-latinoamericana/,0.96,"Gratis con inscripcion previa; vigente hasta el 12 de septiembre."
2026-09-08,BIBLIOTECA NACIONAL DEL PERU,2026-09-08,09:00,20:00,Biblioteca Nacional del Peru,San Borja,"Avenida De La Poesia 160, San Borja, Lima, Peru",Exposicion/Patrimonio,EntradaLibre,https://entradalibre.me/event/biblioteca-nacional-del-peru/,0.94,"Exposicion por 20 anos de la sede institucional; vigente hasta el 31 de diciembre."
2026-09-08,200 ANOS DE REBELDIA SILENCIOSA,2026-09-08,10:00,18:00,Britanico San Juan de Lurigancho,San Juan de Lurigancho,"Avenida Proceres de la Independencia 1531, San Juan de Lurigancho, Lima, Peru",Exposicion/Pintura,EntradaLibre,https://entradalibre.me/event/200-anos-de-rebeldia-silenciosa/,0.95,"Muestra colectiva sobre Tilsa Tsuchiya; vigente hasta el 19 de septiembre."
2026-09-08,POROSIDADES,2026-09-08,10:00,,La Molina,La Molina,,Exposicion/Escultura,EntradaLibre,https://entradalibre.me/event/porosidades/,0.84,"Listado vigente en EntradaLibre para hoy; detalle parcial por error de recuperacion."
2026-09-08,IMAGINE,2026-09-08,10:00,,Cercado de Lima,Cercado de Lima,,Exposicion/Pintura,EntradaLibre,https://entradalibre.me/eventos/,0.82,"Listado principal de EntradaLibre para martes 8."
2026-09-08,CAMPO DE FORMAS,2026-09-08,10:00,,San Isidro,San Isidro,,Exposicion/Pintura,EntradaLibre,https://entradalibre.me/event/campo-de-formas/,0.84,"Listado vigente en EntradaLibre para hoy; detalle parcial por error de recuperacion."
2026-09-08,CAUSA ART 2026,2026-09-08,10:00,19:00,Centro Cultural Mansion Eiffel,Cercado de Lima,"Jiron Ucayali 170, Cercado de Lima, Lima, Peru",Exposicion/Ilustracion,EntradaLibre,https://entradalibre.me/event/causa-2026/,0.96,"Muestra internacional vigente hasta el 15 de septiembre; horario partido segun fuente."
2026-09-08,AQUA,2026-09-08,11:00,,Miraflores,Miraflores,,Exposicion/Pintura,EntradaLibre,https://entradalibre.me/event/causa-2026/,0.78,"Detectado en eventos relacionados de EntradaLibre; URL especifica no confirmada."
2026-09-08,WASINMAN KUTISPA,2026-09-08,09:30,,San Borja,San Borja,,Arqueologia/Exposicion,EntradaLibre,https://entradalibre.me/event/causa-2026/,0.8,"Detectado en eventos relacionados de EntradaLibre; detalle ya visto en corridas previas."
2026-09-08,FELIPE COAQUIRA. MIGRANTE,2026-09-08,10:00,,Cercado de Lima,Cercado de Lima,,Exposicion/Textil,EntradaLibre,https://entradalibre.me/event/causa-2026/,0.79,"Detectado en eventos relacionados de EntradaLibre; URL especifica no confirmada."
2026-09-08,DIAGNOSTICO DE UN SONANTE,2026-09-08,11:00,,Pueblo Libre,Pueblo Libre,,Exposicion/Pintura,EntradaLibre,https://entradalibre.me/event/causa-2026/,0.78,"Detectado en eventos relacionados de EntradaLibre; URL especifica no confirmada."
2026-09-08,Casa Warner Bros.,2026-09-08,11:00,22:00,Explanada del Centro Comercial Plaza Norte,Independencia,"Av. Alfredo Mendiola 1400, cruce con av. Tomas Valle, Independencia",Experiencia inmersiva,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,"Actividad familiar pagada; agenda la lista para martes 8."
2026-09-08,La Estructura del Lenguaje. Un Curso,2026-09-08,17:30,,Auditorio de Humanidades PUCP,San Miguel,"Av. Universitaria 1801, Urbanizacion Pando, San Miguel",Presentacion de libro,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.9,"Ingreso libre; presentacion con comentarios academicos."
2026-09-08,Jose Marti y Jose Carlos Mariategui,2026-09-08,18:00,,Auditorio del Museo Jose Carlos Mariategui,Cercado de Lima,"Jr. Washington 1946, Centro de Lima",Conversatorio,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.9,"Ingreso libre; conversatorio de pensamiento latinoamericano."
2026-09-08,Exodo Teatro y el Teatro Frances,2026-09-08,19:00,,Teatro de la Alianza Francesa,Miraflores,"Av. Arequipa 4595, Miraflores",Conversatorio/Teatro,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.9,"Ingreso libre; conversatorio teatral."
2026-09-08,La Invencion del Territorio,2026-09-08,19:00,,Sala de Proyectos Especiales de la Galeria Forum,Miraflores,"Av. Jose Larco 1150, sotano, Miraflores",Inauguracion/Exposicion,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.9,"Ingreso libre; exposicion hasta el 12 de septiembre."
2026-09-08,Al Borde del Abismo. La Aventura Peruana de Werner Herzog,2026-09-08,19:00,,Sala Lumiere de la Alianza Francesa,Miraflores,"Av. Arequipa 4595, Miraflores",Cine/Conversatorio,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.91,"Ingreso libre; conversatorio con directores."
2026-09-08,X Salon de Arte Joven Nikkei,2026-09-08,19:30,,Centro Cultural Peruano Japones,Jesus Maria,"Av. Gregorio Escobedo 803, Residencial San Felipe, Jesus Maria",Inauguracion/Exposicion,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.9,"Ingreso libre; muestra hasta el 11 de octubre."
2026-09-08,Concierto de Apertura del XVII Festival Internacional de Guitarra Cuerdas al Aire,2026-09-08,19:30,,Auditorio Hugo Lumbreras del Centro Cultural Cayetano Heredia,Miraflores,"Av. Armendariz 445, Miraflores",Musica/Concierto,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.91,"Ingreso libre con inscripcion previa."
2026-09-08,Canciones que Pintan el Cielo,2026-09-08,19:30,,Sala Alzedo del Teatro Manuel A. Segura,Cercado de Lima,"Jr. Huancavelica 251, Centro de Lima",Musica/Recital coral,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.9,"Ingreso libre con inscripcion previa via Ticketmaster."
2026-09-08,Yield Live Sessions Edicion 3 presenta Volcano,2026-09-08,19:30,,Yield Bar,Cercado de Lima,"Jr. Carabaya 815, Centro de Lima",Musica/Hard Rock,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,"Ingreso libre con inscripcion previa via Joinnus."
2026-09-08,El Show de Truman,2026-09-08,20:00,,Asociacion Cultural Tierra Baldia,Miraflores,"Av. Del Ejercito 847, Miraflores",Cineclub,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.88,"Ingreso libre."
2026-09-08,Martes Sessions,2026-09-08,20:00,,Cocodrilo Verde,Miraflores,"Calle Francisco de Paula Camino 226, Miraflores",Musica/Salsa,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,"Salsa clasica y descarga brava; ingreso libre."
2026-09-08,Toma Tu Tomate,2026-09-08,20:30,,4 Queens Bar,Miraflores,"Calle Manuel Bonilla 138, Miraflores",Stand up comedy,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.84,"Evento pagado segun agenda."
2026-09-08,Una Noche Distinta,2026-09-08,21:00,,Bar y Centro Cultural La Noche,Barranco,"Pasaje Sanchez Carrion 199 A, Barranco",Musica/Shoegaze,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.84,"Evento pagado; shoegaze y dreampop."
2026-09-08,Descarga Pimienta y Son,2026-09-08,21:00,,Sargento Pimienta Rock Bar,Barranco,"Av. Francisco Bolognesi 757, Barranco",Musica/Salsa,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,"Clases de salsa y fiesta salsera; ingreso libre."
2026-09-08,Visitas educativas Exploradores de la BNP,2026-09-08,10:00,,Biblioteca Nacional del Peru,San Borja,"Av. De la Poesia 160, San Borja, Lima",Visitas mediadas,BNP eventos,https://eventos.bnp.gob.pe/agenda-cultural/visitas-mediadas/visitas-educativas-exploradores-de-la-bnp-6183,0.95,"Fechas listadas: 1, 3, 8, 10, 15, 17, 22, 24 y 29 de septiembre."
2026-09-08,Ajedrez para principiantes,2026-09-12,,,Estacion de Biblioteca Publica - Comas,Comas,,Taller,BNP eventos,https://eventos.bnp.gob.pe/,0.82,"Listado BNP vigente 5-19 SEP; sede periferica Lima."
2026-09-08,Alfabetizacion digital accesible,2026-09-12,,,Gran Biblioteca Publica de Lima,Cercado de Lima,"Av. Abancay 4ta. Cdra. s/n Lima 01",Taller,BNP eventos,https://eventos.bnp.gob.pe/,0.83,"Listado BNP vigente 5-26 SEP."
2026-09-08,Creacion de personajes fantasticos en plastilina,2026-09-12,,,Estacion de Biblioteca Publica - Rimac,Rimac,,Taller,BNP eventos,https://eventos.bnp.gob.pe/,0.82,"Listado BNP vigente 5-12 SEP."
2026-09-08,Club de lectura para adolescentes. El enigma de Nasca,2026-09-12,,,Gran Biblioteca Publica de Lima,Cercado de Lima,"Av. Abancay 4ta. Cdra. s/n Lima 01",Club de lectura,BNP eventos,https://eventos.bnp.gob.pe/,0.84,"Listado BNP vigente 12-26 SEP."
2026-09-08,Leo juego y me divierto,2026-09-12,,,Gran Biblioteca Publica de Lima,Cercado de Lima,"Av. Abancay 4ta. Cdra. s/n Lima 01",Mediacion de lectura,BNP eventos,https://eventos.bnp.gob.pe/,0.84,"Listado BNP para 12 SEP."
2026-09-08,VUELVE CARLOS ALVAREZ EN YO FUI CANDIDATO,2026-09-11,,,Bianca,Barranco,,Humor,Teleticket,https://teleticket.com.pe/todos,0.86,"Temporada del 11 de septiembre al 31 de octubre."
2026-09-08,COMEDY SESSIONS EN LUOXO HOTEL,2026-09-11,,,Hotel Luoxo,San Isidro,,Humor,Teleticket,https://teleticket.com.pe/todos,0.86,"Temporada del 11 al 26 de septiembre."
