date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-08-12,EL ESPEJO INFINITO,2026-08-12,10:00,,Sede por confirmar,Miraflores,,Exposicion Escultura,EntradaLibre,https://entradalibre.me/,0.72,"Portada de EntradaLibre confirma fecha hora distrito y categoria; sede exacta pendiente"
2026-08-12,SONAR CON FUEGO,2026-08-12,10:00,,Sede por confirmar,Miraflores,,Exposicion Pintura,EntradaLibre,https://entradalibre.me/,0.72,"Portada de EntradaLibre confirma fecha hora distrito y categoria; sede exacta pendiente"
2026-08-12,VESTIGIOS DE LO INVISIBLE,2026-08-12,09:00,,Sede por confirmar,San Isidro,,Festival Musica,EntradaLibre,https://entradalibre.me/,0.72,"Portada de EntradaLibre confirma fecha hora distrito y categoria; sede exacta pendiente"
2026-08-12,EXPERIMENTA 2026,2026-08-12,08:00,,Sede por confirmar,San Borja,,Exposicion Pintura,EntradaLibre,https://entradalibre.me/,0.72,"Portada de EntradaLibre confirma fecha hora distrito y categoria; sede exacta pendiente"
2026-08-12,HERBARIOS FUTUROS,2026-08-12,09:00,,Sede por confirmar,La Victoria,,Exposicion Pintura,EntradaLibre,https://entradalibre.me/,0.72,"Portada de EntradaLibre confirma fecha hora distrito y categoria; sede exacta pendiente"
2026-08-12,LAS RUINAS DE MI CUERPO TODAVIA SABEN CANTAR,2026-08-12,09:00,,Sede por confirmar,Cercado de Lima,,Exposicion,EntradaLibre,https://entradalibre.me/,0.72,"Portada de EntradaLibre confirma fecha hora distrito; categoria no visible en extracted listing"
2026-08-12,CONOCE EL PALACIO DE JUSTICIA,2026-08-13,15:00,,Palacio de Justicia,Cercado de Lima,,Arquitectura Visita Guiada,EntradaLibre,https://entradalibre.me/event/lima-cromatica/,0.75,"EntradaLibre related listing confirms date time district and category; address pending"
2026-08-12,LA CASA ABRE DE NOCHE,2026-08-28,17:00,,Casa por confirmar,Cercado de Lima,,Cultura Visita Guiada,EntradaLibre,https://entradalibre.me/event/lima-cromatica/,0.70,"EntradaLibre related listing confirms date time district and category; venue/address need confirmation"
2026-08-12,El Principito L'Experience,2026-08-12,11:00,19:00,Centro Comercial Mall del Sur,San Juan de Miraflores,"Av. Los Lirios y Av. Pedro Miotta, San Juan de Miraflores, Lima",Experiencia inmersiva,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.91,"Heptagrama lists sessions at 11:00 13:00 15:00 17:00 and 19:00"
2026-08-12,Artesanos de Miraflores FAM,2026-08-12,11:00,22:00,Parque Central,Miraflores,"Av. Diagonal s/n, Miraflores, Lima",Feria,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.92,"Heptagrama confirms free admission and hours"
2026-08-12,Hola Fest Moda y Cultura,2026-08-12,12:00,21:00,Plaza Municipal,Barranco,"Av. Pedro de Osma cuadra 1, Barranco, Lima",Festival,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.92,"Heptagrama confirms music workshops talks and free admission"
2026-08-12,Airosa La Tarumba,2026-08-12,15:00,20:00,Carpa La Tarumba del Centro Comercial Cenco Lima Sur,Chorrillos,"Av. Paseo de la Republica 355, Urb. Matellini, Chorrillos, Lima",Teatro Circo,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.91,"Heptagrama lists sessions at 15:00 17:30 and 20:00"
2026-08-12,El Secreto de Vicky Cine Club AF,2026-08-12,17:00,,Aula 101 de la Alianza Francesa,Jesus Maria,"Av. San Felipe 303, Jesus Maria, Lima",Cine,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.91,"Heptagrama confirms free admission"
2026-08-12,Suena Gran Circo de Rusia,2026-08-12,17:00,20:00,Explanada Olguin,Santiago de Surco,"Av. Manuel Olguin 170, Urb. Monterrico, Santiago de Surco, Lima",Circo,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.91,"Heptagrama lists sessions at 17:00 and 20:00"
