date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-09-14,RENACER: EL ARCO DEL PUENTE,2026-09-14,10:00,,Cercado de Lima,Cercado de Lima,"Cercado de Lima, Lima, Peru",Arquitectura/Exposicion,EntradaLibre,https://entradalibre.me/event/renacer-el-arco-del-puente/,0.82,"EntradaLibre lo lista para hoy; falta direccion especifica en listado resumido."
2026-09-14,CRONICA DE UN ESPECTACULO [ELECCIONES PERU],2026-09-15,16:00,20:00,Magenta Galeria,Barranco,"Av. Lima 149, Barranco, Lima, Peru",Exposicion/Fotografia,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,"Muestra vigente hasta el 15 de setiembre; horario martes a sabado."
2026-09-14,NOA IKANAI,2026-09-15,10:00,20:00,Casa O'Higgins,Cercado de Lima,"Jiron de la Union 554, Cercado de Lima, Lima, Peru",Exposicion/Cultura,EntradaLibre,https://entradalibre.me/event/noa-ikanai/,0.94,"Exposicion shipibo-konibo; del 10 al 30 de septiembre, martes a domingo."
2026-09-14,KARRYCATURAS: 50 GESTOS UNIVERSALES,2026-09-15,09:00,,Callao,Callao,"Callao, Lima Metropolitana, Peru",Exposicion/Ilustracion,EntradaLibre,https://entradalibre.me/,0.73,"Listado semanal de EntradaLibre; localidad Callao, detalles no abiertos."
2026-09-14,LAS RUINAS DE MI CUERPO TODAVIA SABEN CANTAR,2026-09-15,09:00,,Cercado de Lima,Cercado de Lima,"Cercado de Lima, Lima, Peru",Exposicion/Pintura,EntradaLibre,https://entradalibre.me/,0.78,"Listado semanal de EntradaLibre; falta sede en resumen."
2026-09-14,EL EMBRUJO CROMATICO DEL NEOINDIGENISMO DE URBINA,2026-09-15,09:00,,San Borja,San Borja,"San Borja, Lima, Peru",Exposicion/Pintura,EntradaLibre,https://entradalibre.me/,0.78,"Listado semanal de EntradaLibre; falta sede en resumen."
2026-09-14,WASINMAN KUTISPA,2026-09-15,09:30,16:30,Ministerio de Cultura del Peru,San Borja,"Av. Javier Prado Este 2465, San Borja, Lima, Peru",Exposicion/Patrimonio,EntradaLibre,https://entradalibre.me/event/wasinman-kutispa-2/,0.95,"Exposicion temporal de bienes culturales recuperados; hasta el 27 de septiembre."
2026-09-14,DIAGNOSTICO DE UN SONANTE,2026-09-15,11:00,19:00,Espacio Cultural Casa Rubens,Pueblo Libre,"Calle Benigno Cornejo 449, Pueblo Libre, Lima, Peru",Exposicion/Pintura,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,"Muestra vigente hasta el 20 de setiembre; martes a domingo."
2026-09-14,PERUANO UNIVERSAL,2026-09-15,10:00,22:00,Alianza Francesa,Miraflores,"Av. Arequipa 4595, Miraflores, Lima, Peru",Exposicion,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,"Muestra antologica de Felipe Benavides Barreda; vigente hasta el 19 de setiembre."
2026-09-14,SOÑAR CON FUEGO,2026-09-15,11:00,19:00,ICPNA Miraflores,Miraflores,"Av. Angamos Oeste 120, Miraflores, Lima, Peru",Exposicion,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,"Proyecto de Maria Abaddon; vigente hasta el 27 de setiembre."
2026-09-14,CAUSA MIGRANTE,2026-09-16,14:00,18:00,Centro Cultural Hidalgo,Cercado de Lima,"Av. Nicolas de Pierola 934, sotano, Cercado de Lima, Lima, Peru",Exposicion,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.85,"Muestra colectiva vigente hasta el 27 de setiembre; martes a sabado."
2026-09-14,EL ESPEJO INFINITO,2026-09-16,11:00,19:00,ICPNA Miraflores,Miraflores,"Av. Angamos Oeste 120, Miraflores, Lima, Peru",Exposicion,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,"Individual de Jose Antonio Cuco Morales; vigente hasta el 4 de octubre."
2026-09-14,TRES MIRADAS EN LA ACUARELA,2026-09-16,10:00,19:00,Museo Metropolitano,Cercado de Lima,"Av. 28 de Julio 800, Cercado de Lima, Lima, Peru",Exposicion,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.84,"Retrospectiva de Francisco Gonzalez Gamarra; martes a domingo hasta el 4 de octubre."
2026-09-14,EL TIEMPO ES UN ARBOL QUE NO CESA DE CRECER,2026-09-17,,,Gran Biblioteca Publica de Lima,Cercado de Lima,"Av. Abancay cuadra 4 s/n, Cercado de Lima, Lima, Peru",Exposicion bibliografica,BNP Eventos,https://eventos.bnp.gob.pe/,0.82,"BNP lista evento 17-17 SEP; titulo truncado en el listado."
2026-09-14,LEER EN FAMILIA: CRECER JUNTOS,2026-09-17,,,Estacion de Biblioteca Publica - El Agustino,El Agustino,"El Agustino, Lima, Peru",Mediacion de lectura,BNP Eventos,https://eventos.bnp.gob.pe/,0.84,"Actividad presencial en biblioteca periferica de Lima; hora no visible en listado."
