date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-07-01,El Prado en Lima,2026-07-01,06:00,,Cercado de Lima,Cercado de Lima,,Exposición / fotografía,EntradaLibre,https://entradalibre.me/eventos/,0.86,EntradaLibre lista evento gratuito para hoy; dirección no visible en índice.
2026-07-01,Las mujeres de la República,2026-07-01,09:00,,Cercado de Lima,Cercado de Lima,,Exposición / literatura,EntradaLibre,https://entradalibre.me/eventos/,0.86,EntradaLibre lista evento gratuito para hoy; dirección no visible en índice.
2026-07-01,Con cuatro ojos uno ve mejor que con dos,2026-07-01,09:00,,San Isidro,San Isidro,,Exposición / pintura,EntradaLibre,https://entradalibre.me/eventos/,0.85,EntradaLibre lista evento en Lima para hoy; dirección no visible en índice.
2026-07-01,Las ruinas de mi cuerpo todavía saben cantar,2026-07-01,09:00,,Cercado de Lima,Cercado de Lima,,Exposición / literatura,EntradaLibre,https://entradalibre.me/eventos/,0.85,EntradaLibre lista evento gratuito para hoy; dirección no visible en índice.
2026-07-01,Miradas bajo el puente,2026-07-01,10:00,,Jesús María,Jesús María,,Historia / proyección,EntradaLibre,https://entradalibre.me/eventos/,0.85,EntradaLibre lista evento gratuito para hoy; dirección no visible en índice.
2026-07-01,Domo geodésico,2026-07-01,10:00,,Pueblo Libre,Pueblo Libre,,Arquitectura / exposición,EntradaLibre,https://entradalibre.me/eventos/,0.85,EntradaLibre lista evento gratuito para hoy; dirección no visible en índice.
2026-07-01,Cooper Graña Nicolini,2026-07-01,10:00,,San Isidro,San Isidro,,Exposición / medio ambiente,EntradaLibre,https://entradalibre.me/eventos/,0.85,EntradaLibre lista evento gratuito para hoy; dirección no visible en índice.
2026-07-01,Capitaloceno,2026-07-01,10:00,,Barranco,Barranco,,Exposición / fotografía,EntradaLibre,https://entradalibre.me/eventos/,0.85,EntradaLibre lista evento gratuito para hoy; dirección no visible en índice.
2026-07-01,Casa Warner Bros.,2026-07-01,11:00,22:00,Explanada del Centro Comercial Plaza Norte,Independencia,"Av. Alfredo Mendiola 1400, Independencia",Experiencia inmersiva,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.91,Agenda confirma horario 11:00-22:00 y dirección.
2026-07-01,Cherry Blossom Experiencia Cultural Japonesa,2026-07-01,15:00,22:00,Zona Tangüis del Circuito Mágico del Agua,Cercado de Lima,"Av. Petit Thouars cuadra 7, Santa Beatriz, Lima",Festival cultural,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.9,Agenda confirma horario 15:00-22:00.
2026-07-01,Airosa,2026-07-01,15:00,,Carpa La Tarumba del C.C. Cenco Lima Sur,Chorrillos,"Av. Paseo de la República 355, Urb. Matellini, Chorrillos",Teatro y circo,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.9,Agenda lista funciones 15:00 17:30 y 20:00.
2026-07-01,Homenaje a Ingeborg Bachmann - Sesión 1,2026-07-01,18:00,,Biblioteca del Instituto Goethe,Cercado de Lima,"Jr. Nazca 722, Lima",Conversatorio / literatura,Heptagrama agenda cultural,https://heptagrama.com/agenda-cultural-lima.htm,0.9,Ingreso libre con inscripción por correo.
