date_found,event_title,event_date,start_time,end_time,venue,district,address,category,source_name,source_url,confidence_score,notes
2026-08-06,EXPERIMENTA 2026,2026-08-06,08:00,22:00,"Gran Teatro Nacional / sedes culturales",San Borja,"Av. Javier Prado Este 2225, San Borja, Lima, Peru",Festival / Música contemporánea,EntradaLibre,https://entradalibre.me/event/experimenta-2026/,0.92,"EntradaLibre confirma rango 6 julio-21 agosto; sede principal en Gran Teatro Nacional; actividades gratuitas con posible inscripción."
2026-08-06,BIBLIOTECA NACIONAL DEL PERÚ,2026-08-06,09:00,,Biblioteca Nacional del Perú,San Borja,"Av. De la Poesía 160, San Borja, Lima, Peru",Exposición / Literatura,EntradaLibre,https://entradalibre.me/event_loc/lima/,0.84,"Listado de EntradaLibre para Lima el 6 de agosto a las 09:00."
2026-08-06,HERBARIOS FUTUROS,2026-08-06,09:00,,No especificado,La Victoria,"La Victoria, Lima, Peru",Exposición / Pintura,EntradaLibre,https://entradalibre.me/event_loc/lima/,0.82,"Listado de EntradaLibre para Lima el 6 de agosto a las 09:00; sede no visible en resumen."
2026-08-06,HIROSHIMA,2026-08-06,09:00,,No especificado,Jesús María,"Jesús María, Lima, Peru",Exposición / Historia,EntradaLibre,https://entradalibre.me/event_loc/lima/,0.82,"Listado de EntradaLibre para Lima el 6 de agosto a las 09:00; sede no visible en resumen."
2026-08-06,JOSÉ TOLA: LA DANZA DE LAS SOMBRAS VIVAS,2026-08-06,09:00,,No especificado,Rímac,"Rímac, Lima, Peru",Exposición / Pintura,EntradaLibre,https://entradalibre.me/event_loc/lima/,0.82,"Listado de EntradaLibre para Lima el 6 de agosto a las 09:00; sede no visible en resumen."
2026-08-06,SUPERFICIES VITALES,2026-08-06,09:00,,No especificado,Miraflores,"Miraflores, Lima, Peru",Cultura / Exposición,EntradaLibre,https://entradalibre.me/event_loc/lima/,0.82,"Listado de EntradaLibre para Lima el 6 de agosto a las 09:00; sede no visible en resumen."
2026-08-06,DIÁSPORA CHICHA,2026-08-06,09:00,,Torre Kuelap del Museo de la Nación,San Borja,"Av. Javier Prado Este 2465, San Borja, Lima, Peru",Exposición / Pintura,EntradaLibre,https://entradalibre.me/event_loc/lima/,0.86,"Listado de EntradaLibre para Lima el 6 de agosto; venue inferred from recurring exhibition context."
2026-08-06,LAS RUINAS DE MI CUERPO TODAVÍA SABEN CANTAR,2026-08-06,09:00,,No especificado,Cercado de Lima,"Cercado de Lima, Lima, Peru",Exposición / Pintura,EntradaLibre,https://entradalibre.me/event_loc/lima/,0.82,"Listado de EntradaLibre para Lima el 6 de agosto a las 09:00; sede no visible en resumen."
2026-08-06,200 AÑOS DE REBELDÍA SILENCIOSA,2026-08-06,10:00,,No especificado,Santa Anita,"Santa Anita, Lima, Peru",Exposición / Escultura,EntradaLibre,https://entradalibre.me/event_loc/lima/,0.82,"Listado de EntradaLibre para Lima el 6 de agosto a las 10:00; distrito Santa Anita."
2026-08-06,CHOQUEQUIRAO VR,2026-08-06,10:00,,No especificado,Miraflores,"Miraflores, Lima, Peru",Exposición / Fotografía / VR,EntradaLibre,https://entradalibre.me/event_loc/lima/,0.82,"Listado de EntradaLibre para Lima el 6 de agosto a las 10:00; sede no visible en resumen."
2026-08-06,SOBREVIVIENDO EN AZUL Y TIERRA,2026-08-06,10:00,,No especificado,Miraflores,"Miraflores, Lima, Peru",Exposición / Pintura,EntradaLibre,https://entradalibre.me/event_loc/lima/,0.82,"Listado de EntradaLibre para Lima el 6 de agosto a las 10:00; sede no visible en resumen."
2026-08-06,SUSURROS DEL IMPERIO,2026-08-06,10:00,,No especificado,Cercado de Lima,"Cercado de Lima, Lima, Peru",Exposición / Pintura,EntradaLibre,https://entradalibre.me/event_loc/lima/,0.82,"Listado de EntradaLibre para Lima el 6 de agosto a las 10:00; sede no visible en resumen."
2026-08-06,CASA WARNER BROS.,2026-08-06,11:00,22:00,Explanada del Centro Comercial Plaza Norte,Independencia,"Av. Alfredo Mendiola 1400, Independencia, Lima, Peru",Experiencia inmersiva,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,"Heptagrama agenda agosto lista experiencia de 11:00 a 22:00; aparece en días consecutivos."
2026-08-06,EL PRINCIPITO L’EXPÉRIENCE,2026-08-06,11:00,19:00,Centro Comercial Mall del Sur,San Juan de Miraflores,"Av. Los Lirios y Av. Pedro Miotta, San Juan de Miraflores, Lima, Peru",Experiencia inmersiva,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.87,"Heptagrama y Teleticket coinciden en fecha; horarios múltiples 11:00, 13:00, 15:00, 17:00 y 19:00."
2026-08-06,30 FERIA INTERNACIONAL DEL LIBRO DE LIMA,2026-08-06,11:00,22:00,Centro de Exposiciones Jockey,Santiago de Surco,"Av. Javier Prado Este cruce con Panamericana Sur, Santiago de Surco, Lima, Peru",Feria / Literatura,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.9,"Heptagrama lista FIL Lima con programación cultural y Teleticket la muestra para 6 de agosto."
2026-08-06,CHERRY BLOSSOM EXPERIENCIA CULTURAL JAPONESA,2026-08-06,15:00,22:00,Zona Tangüis del Circuito Mágico del Agua,Cercado de Lima,"Av. Petit Thouars cuadra 7, Lima, Peru",Festival / Cultura japonesa,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.84,"Heptagrama lista festival de 15:00 a 22:00."
2026-08-06,AIROSA,2026-08-06,15:00,20:00,Carpa La Tarumba del Centro Comercial Cenco Lima Sur,Chorrillos,"Av. Paseo de la República 355, Chorrillos, Lima, Peru",Teatro / Circo,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.84,"Heptagrama lista funciones 15:00, 17:30 y 20:00."
2026-08-06,ALADINO EL MISTERIO DE LA LÁMPARA,2026-08-06,16:30,19:30,La Cúpula de las Artes,Santiago de Surco,"Av. Manuel Olguín 200, Santiago de Surco, Lima, Peru",Circo sobre hielo,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.84,"Heptagrama lista funciones 16:30 y 19:30."
2026-08-06,MUTA: HOMENAJE A CARLOS FERRAND Y PABLO USEROS,2026-08-06,18:00,20:30,Sala Armando Robles Godoy del Museo de la Nación,San Borja,"Av. Javier Prado Este 2465, San Borja, Lima, Peru",Cine / Conversatorio,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.86,"Heptagrama lista tres bloques entre 18:00 y 20:30; ingreso libre."
2026-08-06,RECORDANDO A FRANCISCO STASTNY,2026-08-06,19:00,,Espacio Juan Pardo Heeren del ICPNA,Cercado de Lima,"Jr. Cuzco 446, Cercado de Lima, Lima, Peru",Conversatorio / Arte,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.85,"Heptagrama lista conversatorio a las 19:00; ingreso libre."
2026-08-06,AMOR COMO SOLUCIÓN,2026-08-06,19:30,,Centro de Meditación Kadampa,Magdalena del Mar,"Av. Manuel Gonzáles Prada 535, Magdalena del Mar, Lima, Peru",Clase / Bienestar,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.83,"Heptagrama lista clase Budismo para la Vida Moderna a las 19:30."
2026-08-06,YANUQ LA MAGIA DE TERESA,2026-08-06,19:30,,DanSa,Lince,"Av. Rivera Navarrete 2692, Lince, Lima, Peru",Música / Gastronomía,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.83,"Heptagrama lista experiencia a las 19:30."
2026-08-06,CISNE NEGRO + X-MEN 97,2026-08-06,20:00,,Ritual Virtual,Miraflores,"Calle Esperanza 335, Miraflores, Lima, Peru",Cine club,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.84,"Heptagrama lista Cine Club Yuraqyana a las 20:00; ingreso libre."
2026-08-06,AUTOERÓTICA,2026-08-06,20:00,,Cine Caleta,Barranco,"Jr. Aurelio Souza 225, Barranco, Lima, Peru",Cine club,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.84,"Heptagrama lista función a las 20:00; ingreso libre."
2026-08-06,KORTAS 24 TEMPORADA,2026-08-06,20:00,,Teatro Barranco,Barranco,"Av. Miguel Grau 701, Barranco, Lima, Peru",Teatro,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.83,"Heptagrama lista temporada de microobras a las 20:00."
2026-08-06,GRAN CIRCO DE CHINA EL ÚLTIMO DRAGÓN,2026-08-06,20:00,,Gran Teatro Nacional,San Borja,"Av. Javier Prado Este 2225, San Borja, Lima, Peru",Circo,Teleticket,https://teleticket.com.pe/todos,0.88,"Teleticket lista evento del 6 al 9 de agosto; Heptagrama confirma función del día a las 20:00."
2026-08-06,CARIN LEON EN LIMA,2026-08-06,20:00,22:00,Multiespacio Costa 21,San Miguel,"Costa Verde s/n, San Miguel, Lima, Peru",Música,Teleticket,https://teleticket.com.pe/carin-leon-lima-2026,0.94,"Teleticket indica recinto, hora de inicio 20:00 y duración aproximada de 2 horas; también aparece en Songkick."
2026-08-06,MARCONI EN LIMA,2026-08-06,,,La Estación de Barranco,Barranco,"Av. Pedro de Osma 112, Barranco, Lima, Peru",Música,Teleticket,https://teleticket.com.pe/todos,0.84,"Teleticket lista el evento para 6 de agosto; horario no visible en agenda general."
2026-08-06,ALAS DE CANTO,2026-08-06,20:30,,Coppelius Bar,San Borja,"Av. Angamos Este 2055, San Borja, Lima, Peru",Música / Lírico,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.83,"Heptagrama lista concierto lírico a las 20:30."
2026-08-06,THE NIGHT OF THE DANCE FLOOR,2026-08-06,21:00,,Yield Bar,Cercado de Lima,"Jr. Carabaya 815, Cercado de Lima, Lima, Peru",Música / Rock,Heptagrama,https://heptagrama.com/agenda-cultural-lima.htm,0.83,"Heptagrama lista tributos Kings of Lion, Arctic Monkeys y Muse a las 21:00."
